"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"ENSG00000135914",85.0241303220218,1.33472564536823,0.344724554759546,3.87186124962648,0.000108007432567184,0.00163459077143807,1.16923777192108
"ENSG00000156966",24.2740036655763,-1.11216322399422,0.555551286480066,-2.00190918653218,0.0452944994619167,0.148425985649944,1
"ENSG00000142327",107.69754175876,-0.159598899513183,0.373502649190594,-0.427303259719963,0.669158458865681,0.75268065997671,1.16923777192108
"ENSG00000142330",19.5985586263585,-0.781988670172941,0.646151249588545,-1.21022542426544,0.226192404815725,0.423495274376703,1
"ENSG00000152133",598.640593048878,0.124361650511399,0.112699815916932,1.10347696222559,0.269820090706221,0.436940691021283,1.13290560769384
"ENSG00000213901",7.30352158932059,3.09294237806473,1.1824757220394,2.61564979341003,0.00890578481175567,0.0860997285788277,0.44889842357787
"ENSG00000115649",122.100647413378,0.599800974734419,0.273606434903849,2.1922034653359,0.028364818361548,0.100691275100831,1.13290560769384
"ENSG00000144567",255.124181759038,-0.0115876023910103,0.18940738563352,-0.0611781972083752,0.951217293309325,1,1
"ENSG00000158552",118.187469063202,0.360455535466736,0.280191276509723,1.28646237654807,0.198281741203762,0.389647877690891,1
"ENSG00000115657",81.8994200409091,0.640583298445221,0.341357523878612,1.87657588784542,0.0605762446904032,0.166041807112385,1.13290560769384
"ENSG00000198925",158.586786023018,-0.0484198720815774,0.223689629226936,-0.216460066785014,0.828629149347892,1,0.603264584698864
"ENSG00000163516",410.440148220565,0.573029853244374,0.240639145825359,2.38128277624557,0.0172524626163102,0.075106771909198,1.06206708398798
"ENSG00000163521",40.3922442045476,0.359737957649324,0.46785431129505,0.768910211928041,0.441946614715893,0.69363133744282,0.882764140615971
"ENSG00000115661",69.23146662171,0.0589249590799267,0.287959413559805,0.204629389786172,0.837861691527694,0.85114844230641,1.16923777192108
"ENSG00000187736",54.7660500086695,-1.14947235926998,0.392450067977893,-2.92896460737709,0.00340093144551163,0.031084756684458,0.698449483630123
"ENSG00000115652",242.64454080371,-0.180228976603081,0.197232431689103,-0.913789760941421,0.360827327630467,0.547773704519465,1.06206708398798
