"","BasoE.Infected.12","BasoE.Infected.22","BasoE.Infected.31","BasoE.Infected.32"
"PF3D7_1344100",106.091084396498,76.7354050388078,84.7635215475935,73.4805550127028
"PF3D7_1329600",158.096517924193,216.664673050751,122.436197790968,107.875708422904
"PF3D7_1349200",617.824550309016,986.275647116441,788.771658845662,1064.68633965214
"PF3D7_1337300",108.171301737606,507.807827462699,162.463416299554,137.580613640805
"PF3D7_1358800",1035.94823587168,1360.92497760003,1459.81620443078,1074.06683603674
"PF3D7_1305300",1389.58518386001,1290.96034359406,1502.19796520457,1256.98651553645
"PF3D7_1321800",118.572388443145,320.483162220903,214.263346134195,170.412350986906
"PF3D7_1344200",1131.63823356264,1451.20192470451,995.971378184224,1388.31346492085
"PF3D7_1342000",3378.27296195907,3116.81159878216,2651.21459062751,2807.89525112371
"PF3D7_1366800",54.0856508688028,126.387725946272,49.4453875694296,21.8878248974008
"PF3D7_1350300",54.0856508688028,124.13080226866,54.1544720998514,156.341606410006
"PF3D7_1320000",1171.16236304369,663.535561217926,934.75327928874,1069.37658784444
"PF3D7_1358200",270.428254344014,171.526199498512,136.563451382234,228.258745358609
"PF3D7_1302500",203.861299428564,178.296970531348,430.8812345336,148.524526089506
"PF3D7_1326900",62.406520233234,74.4784813611958,80.0544370171717,64.1000586281024
"PF3D7_1368200",309.952383825062,408.503185647771,393.208558290226,384.600351768614
"PF3D7_1317600",54.0856508688028,24.8261604537319,56.5090143650624,73.4805550127028
"PF3D7_1346400",1337.57975033231,812.492523940318,1525.74338785668,1543.09165526676
"PF3D7_1341300",1298.05562085127,1415.09114586272,915.916941167052,1175.68888020324
"PF3D7_1318800",312.03260116617,512.321674817923,228.39059972546,253.273402384209
"PF3D7_1303400",297.471079778415,537.147835271655,284.899614090523,315.810044948212
"PF3D7_1360400",20.802173411078,92.5338707820918,42.3817607737968,67.2268907563025
"PF3D7_1332700",185.139343358594,309.198543832843,202.49063480814,156.341606410006
"PF3D7_1338300",586.621290192399,609.369392955238,718.135390889334,669.142075434825
"PF3D7_1361100",680.23107054225,636.452477086582,807.60799696735,1066.24975571624
"PF3D7_1304900",214.262386134103,221.178520405975,131.854366851812,115.692788743404
"PF3D7_1353800",172.658039311947,51.9092445850759,273.126902764468,79.734219269103
"PF3D7_1324300",93.609780349851,261.803146602991,197.781550277718,228.258745358609
"PF3D7_1326400",106.091084396498,227.949291438811,131.854366851812,143.834277897205
"PF3D7_1353200",1246.05018732357,1218.73878591048,1626.98870526075,1075.63025210084
"PF3D7_1354800",33.2834774577248,128.644649623884,148.336162708289,18.7609927692007
"PF3D7_1343300",79.0482589620964,279.858536023887,54.1544720998514,106.312292358804
"PF3D7_1316600",228.823907521858,241.490833504483,209.554261603773,159.468438538206
"PF3D7_1354300",486.770857819225,557.460148370163,409.690354146702,303.302716435411
"PF3D7_1340300",520.05433527695,826.03406600599,452.072114920499,275.16122728161
"PF3D7_1311600",81.1284763032042,38.3677025194039,54.1544720998514,107.875708422904
"PF3D7_1351000",780.081502915425,381.420101516427,506.22658702035,612.859097127223
"PF3D7_1332400",128.973475148684,65.4507866507478,82.4089792823826,54.719562243502
"PF3D7_1349300",68.6471722565574,31.5969314865679,251.93602237757,118.819620871604
"PF3D7_1342100",389.000642787158,311.455467510455,320.217748068687,223.568497166308
"PF3D7_1333400",145.615213877546,65.4507866507478,89.4726060780154,43.7756497948016
"PF3D7_1352800",126.893257807576,155.727733755228,134.208909117023,75.0439710768028
"PF3D7_1317700",62.406520233234,60.9369392955238,157.754331769132,90.6781317178034
"PF3D7_1313900",124.813040466468,117.360031235824,49.4453875694296,21.8878248974008
"PF3D7_1331700",1175.32279772591,1471.51423780302,1525.74338785668,991.205784639437
"PF3D7_1353100",2989.27231917191,4030.86568821502,2667.69638648399,2542.1145202267
"PF3D7_1360200",47.8449988454794,58.6800156179118,70.636267956328,82.8610513973031
"PF3D7_1329400",166.417387288624,63.1938629731358,47.0908453042186,70.3537228845026
"PF3D7_1344300",164.337169947516,31.5969314865679,77.6998947519607,28.1414891538011
"PF3D7_1326700",85.2889109854197,47.3953972298519,61.2180988954842,64.1000586281024
"PF3D7_1343400",210.101951451888,40.6246261970159,75.3453524867498,39.0854016025015
"PF3D7_1353600",191.379995381917,318.226238543291,143.627078177867,211.061168653508
"PF3D7_1358000",35.3636947988326,38.3677025194039,56.5090143650624,139.144029704905
"PF3D7_1326300",178.898691335271,94.7907944597038,379.08130469896,328.317373461012
"PF3D7_1344700",187.219560699702,117.360031235824,160.108874034343,287.668555794411
"PF3D7_1346100",501.33237920698,268.573917635827,579.217397241889,358.022278678913
"PF3D7_1372200",22474.6681533287,20122.7315095885,21367.4710567892,18016.8067226891
"PF3D7_1367400",39.5241294810482,76.7354050388078,176.59066989082,239.202657807309
"PF3D7_1369700",37.4439121399404,24.8261604537319,30.6090494477421,32.8317373461012
"PF3D7_1368100",122.73282312536,196.352359952243,117.727113260547,173.539183115107
"PF3D7_1341900",220.503038157427,101.56156549254,51.7999298346405,342.388118037913
"PF3D7_1345800",124.813040466468,320.483162220903,202.49063480814,35.9585694743013
"PF3D7_1307700",178.898691335271,279.858536023887,233.099684255882,209.497752589408
"PF3D7_1342800",106.091084396498,51.9092445850759,51.7999298346405,75.0439710768028
"PF3D7_1342400",351.556730647218,530.377064238819,532.126551937671,612.859097127223
"PF3D7_1306800",149.775648559762,101.56156549254,28.2545071825312,15.6341606410006
"PF3D7_1352500",180.978908676379,144.443115367168,216.617888399406,245.456322063709
"PF3D7_1308900",1040.1086705539,1020.12950228062,840.571588680303,856.752003126832
"PF3D7_1344900",696.872809271113,688.361721671658,527.417467407249,661.324995114325
"PF3D7_1331200",191.379995381917,176.040046853736,204.845177073351,148.524526089506
"PF3D7_1332800",185.139343358594,403.989338292547,190.717923482085,193.863591948407
"PF3D7_1345100",160.176735265301,106.075412847764,174.236127625609,103.185460230604
"PF3D7_1311200",45.7647815043716,187.324665241796,54.1544720998514,201.680672268908
"PF3D7_1361200",314.112818507278,164.755428465676,299.026867681788,386.163767832714
"PF3D7_1220900",93.609780349851,106.075412847764,94.1816906084373,84.4244674614032
"PF3D7_1246600",108.171301737606,40.6246261970159,80.0544370171717,29.7049052179011
"PF3D7_1201100",166.417387288624,248.261604537319,98.8907751388591,79.734219269103
"PF3D7_1225700",407.722598857129,327.253933253739,261.354191438413,534.68829392222
"PF3D7_1244200",237.144776886289,255.032375570155,178.945212156031,123.509869063905
"PF3D7_1237400",89.4493456676354,92.5338707820918,77.6998947519607,96.9317959742036
"PF3D7_1248500",303.711731801739,146.70003904478,188.363381216875,414.305256986516
"PF3D7_1245800",197.620647405241,480.724743331355,258.999649173202,136.017197576705
"PF3D7_1233000",87.3691283265276,67.7077103283598,42.3817607737968,76.6073871409029
"PF3D7_1248600",143.534996536438,38.3677025194039,72.9908102215389,81.297635333203
"PF3D7_1223600",106.091084396498,110.589260202988,202.49063480814,129.763533320305
"PF3D7_1233400",143.534996536438,189.581588919408,237.808768786304,289.231971858511
"PF3D7_1208600",54.0856508688028,40.6246261970159,54.1544720998514,40.6488176666015
"PF3D7_1205100",24.9626080932936,22.5692367761199,30.6090494477421,84.4244674614032
"PF3D7_1251600",104.01086705539,81.2492523940318,87.1180638128045,126.636701192105
"PF3D7_1241800",493.011509842548,765.097126710466,729.908102215389,259.52706664061
"PF3D7_1242700",2377.68842088621,3012.99310961201,2102.60624283336,2166.89466484268
"PF3D7_1239800",214.262386134103,320.483162220903,301.381409946999,295.485636114911
"PF3D7_1219600",576.22020348686,769.61097406569,506.22658702035,503.419972640219
"PF3D7_1252700",79.0482589620964,31.5969314865679,84.7635215475935,82.8610513973031
"PF3D7_1217500",110.251519078713,203.123130985079,117.727113260547,203.244088333008
"PF3D7_1252200",24.9626080932936,27.0830841313439,37.6726762433749,64.1000586281024
"PF3D7_1238800",210.101951451888,415.273956680607,485.035706633452,481.532147742818
"PF3D7_1207600",76.9680416209886,200.866207307467,89.4726060780154,240.766073871409
"PF3D7_1238300",309.952383825062,291.143154411947,346.117712986007,184.483095563807
"PF3D7_1218600",309.952383825062,117.360031235824,174.236127625609,414.305256986516
"PF3D7_1249000",106.091084396498,42.8815498746279,30.6090494477421,81.297635333203
"PF3D7_1203500",116.492171102037,106.075412847764,82.4089792823826,90.6781317178034
"PF3D7_1222300",936.09780349851,1485.05577986869,755.808067132709,806.72268907563
"PF3D7_1230600",91.5295630087432,36.1107788417919,124.790740056179,39.0854016025015
"PF3D7_1201900",39.5241294810482,36.1107788417919,30.6090494477421,26.578073089701
"PF3D7_1228800",534.615856664704,340.795475319411,565.090143650624,741.059214383428
"PF3D7_1221700",72.807606938773,97.0477181373158,61.2180988954842,15.6341606410006
"PF3D7_1216200",147.695431218654,266.316993958215,334.345001659952,178.229431307407
"PF3D7_1248900",104.01086705539,410.760109325383,91.8271483432263,89.1147156537033
"PF3D7_1231100",66.5669549154496,47.3953972298519,82.4089792823826,40.6488176666015
"PF3D7_1255200",39.5241294810482,24.8261604537319,32.963591712953,67.2268907563025
"PF3D7_1250200",289.150210413984,627.424782376134,407.335811881491,312.683212820012
"PF3D7_1227400",214.262386134103,103.818489170152,141.272535912656,65.6634746922025
"PF3D7_1229100",4039.78207643135,2076.36978340303,3804.94030058087,3936.68164940395
"PF3D7_1204100",64.4867375743418,29.3400078089559,87.1180638128045,40.6488176666015
"PF3D7_1215100",91.5295630087432,106.075412847764,115.372570995336,164.158686730506
"PF3D7_1246200",22.8823907521858,42.8815498746279,30.6090494477421,62.5366425640023
"PF3D7_1253100",91.5295630087432,121.873878591048,91.8271483432263,328.317373461012
"PF3D7_1227800",353.636947988326,324.997009576127,442.653945859655,440.883330076217
"PF3D7_1249900",289.150210413984,401.732414614935,228.39059972546,173.539183115107
"PF3D7_1208100",769.680416209886,783.152516131362,633.371869341741,1108.46198944694
"PF3D7_1247400",31.203260116617,24.8261604537319,49.4453875694296,28.1414891538011
"PF3D7_1218300",243.385428909612,36.1107788417919,183.654296686453,76.6073871409029
"PF3D7_1248100",126.893257807576,191.83851259702,134.208909117023,165.722102794606
"PF3D7_1251500",145.615213877546,88.0200234268678,110.663486464914,57.8463943717022
"PF3D7_1225100",95.6899976909587,295.657001767171,68.281725691117,68.7903068204026
"PF3D7_1233600",1044.26910523611,819.263294973154,1200.81655525758,845.808090678132
"PF3D7_1243600",551.257595393567,695.132492704494,590.990108567944,974.008207934336
"PF3D7_1222500",99.8504323731743,54.1661682626879,75.3453524867498,151.651358217706
"PF3D7_1203900",538.77629134692,1035.92796802391,751.098982602287,368.966191127614
"PF3D7_1249100",168.497604629732,273.087764991051,157.754331769132,79.734219269103
"PF3D7_1237700",27.0428254344014,29.3400078089559,108.308944199703,28.1414891538011
"PF3D7_1240400",37.4439121399404,33.8538551641799,72.9908102215389,18.7609927692007
"PF3D7_1234500",74.8878242798808,36.1107788417919,127.14528232139,17.1975767051006
"PF3D7_1234100",773.840850892101,916.31101311047,868.826095862834,909.908149306234
"PF3D7_1234000",54.0856508688028,38.3677025194039,40.0272185085858,70.3537228845026
"PF3D7_1232400",108.171301737606,101.56156549254,120.081655525758,101.622044166504
"PF3D7_1224600",35.3636947988326,49.6523209074639,28.2545071825312,93.8049638460035
"PF3D7_1225500",60.3263028921262,162.498504788064,40.0272185085858,295.485636114911
"PF3D7_1246300",264.18760232069,264.060070280603,357.890424312062,154.778190345906
"PF3D7_1230900",332.834774577248,345.309322674635,383.790389229382,387.727183896815
"PF3D7_1251100",22.8823907521858,117.360031235824,30.6090494477421,131.326949384405
"PF3D7_1202900",405.642381516021,649.994019152254,614.535531220053,1258.54993160055
"PF3D7_1237200",559.578464757998,288.886230734335,480.32662210303,207.934336525308
"PF3D7_1252800",116.492171102037,212.150825695527,164.817958564765,225.131913230408
"PF3D7_1211800",149.775648559762,306.941620155231,209.554261603773,215.751416845808
"PF3D7_1230800",278.749123708445,338.538551641799,562.735601385413,589.407856165722
"PF3D7_1241900",326.594122553924,268.573917635827,183.654296686453,408.051592730115
"PF3D7_1217300",49.9252161865872,81.2492523940318,249.581480112359,81.297635333203
"PF3D7_1234800",326.594122553924,315.969314865679,456.781199450921,525.30779753762
"PF3D7_1223800",174.738256653055,51.9092445850759,91.8271483432263,71.9171389486027
"PF3D7_1217700",189.29977804081,153.470810077616,80.0544370171717,87.5512995896033
"PF3D7_1208800",170.577821970839,352.080093707471,223.681515195039,117.256204807504
"PF3D7_1206600",551.257595393567,340.795475319411,463.844826246554,498.729724447919
"PF3D7_1236100",952.739542227372,640.966324441806,1457.46166216557,725.425053742427
"PF3D7_1205900",547.097160711351,1067.52489951047,183.654296686453,259.52706664061
"PF3D7_1249300",151.855865900869,209.893902017915,164.817958564765,423.685753371116
"PF3D7_1243100",41.604346822156,54.1661682626879,82.4089792823826,54.719562243502
"PF3D7_1229300",72.807606938773,65.4507866507478,153.045247238711,103.185460230604
"PF3D7_1227200",185.139343358594,94.7907944597038,249.581480112359,483.095563806918
"PF3D7_1200600",289.150210413984,613.883240310462,430.8812345336,479.968731678718
"PF3D7_1237500",730.156286728837,399.475490937323,289.608698620945,376.783271448114
"PF3D7_1205500",1312.61714223902,1719.77584234034,1730.58856493003,1607.19171389486
"PF3D7_1206700",409.802816198236,248.261604537319,404.98126961628,287.668555794411
"PF3D7_1239300",110.251519078713,110.589260202988,54.1544720998514,136.017197576705
"PF3D7_1238100",178.898691335271,112.8461838806,134.208909117023,362.712526871214
"PF3D7_1200800",216.342603475211,435.586269779115,70.636267956328,245.456322063709
"PF3D7_1219000",395.241294810482,182.810817886572,341.408628455585,181.356263435607
"PF3D7_1218200",380.679773422727,216.664673050751,379.08130469896,661.324995114325
"PF3D7_1236400",128.973475148684,58.6800156179118,473.262995307397,148.524526089506
"PF3D7_1204300",782.161720256532,503.293980107475,859.40792680199,878.639828024233
"PF3D7_1230500",49.9252161865872,38.3677025194039,42.3817607737968,114.129372679304
"PF3D7_1225300",95.6899976909587,185.067741564184,30.6090494477421,368.966191127614
"PF3D7_1231800",3134.88753304945,3444.0655320359,3950.92192102394,4216.53312487786
"PF3D7_1235400",56.1658682099106,60.9369392955238,42.3817607737968,98.4952120383037
"PF3D7_1229400",128.973475148684,45.1384735522399,103.599859669281,48.4658979871018
"PF3D7_1206900",68.6471722565574,42.8815498746279,23.5454226521093,32.8317373461012
"PF3D7_1244400",95.6899976909587,97.0477181373158,150.6907049735,100.058628102404
"PF3D7_1205800",836.247371125335,656.76479018509,967.716871001693,1167.87179988274
"PF3D7_1207100",434.76542429153,1392.5219090866,280.190529560101,764.510455344929
"PF3D7_1210600",208.02173411078,340.795475319411,301.381409946999,154.778190345906
"PF3D7_1231600",461.808249725931,440.100117134339,802.898912436928,698.846980652726
"PF3D7_1219300",488.851075160333,487.495514364191,583.926481772311,239.202657807309
"PF3D7_1244800",203.861299428564,173.783123176124,207.199719338562,125.073285128005
"PF3D7_1223400",1248.13040466468,1758.14354485974,939.462363819162,1097.51807699824
"PF3D7_1228400",403.562164174913,543.918606304491,258.999649173202,420.558921242916
"PF3D7_1225800",284.989775731768,415.273956680607,289.608698620945,265.78073089701
"PF3D7_1235900",137.294344513115,101.56156549254,188.363381216875,29.7049052179011
"PF3D7_1213900",663.589331813388,882.45715794629,807.60799696735,1086.57416454954
"PF3D7_1223300",135.214127172007,63.1938629731358,54.1544720998514,190.736759820207
"PF3D7_1237000",104.01086705539,56.4230919402999,63.5726411606952,57.8463943717022
"PF3D7_1206800",91.5295630087432,99.3046418149277,35.318133978164,125.073285128005
"PF3D7_1226300",293.3106450962,83.5061760716438,141.272535912656,304.866132499511
"PF3D7_1251800",85.2889109854197,191.83851259702,110.663486464914,229.822161422709
"PF3D7_1200900",226.74369018075,146.70003904478,202.49063480814,364.275942935314
"PF3D7_1240000",122.73282312536,144.443115367168,113.018028730125,53.156146179402
"PF3D7_1212500",205.941516769672,97.0477181373158,301.381409946999,125.073285128005
"PF3D7_1203200",41.604346822156,40.6246261970159,44.7363030390077,17.1975767051006
"PF3D7_1211200",270.428254344014,275.344688668663,442.653945859655,214.188000781708
"PF3D7_1219100",911.135195405216,873.429463235842,1043.06222348844,1044.36193081884
"PF3D7_1216300",128.973475148684,126.387725946272,103.599859669281,145.397693961305
"PF3D7_1223700",158.096517924193,546.175529982103,28.2545071825312,18.7609927692007
"PF3D7_1242200",174.738256653055,376.906254161203,141.272535912656,123.509869063905
"PF3D7_1202700",187.219560699702,148.956962722392,207.199719338562,31.2683212820012
"PF3D7_1247900",64.4867375743418,29.3400078089559,47.0908453042186,23.4512409615009
"PF3D7_1202600",532.535639323597,530.377064238819,633.371869341741,939.613054524135
"PF3D7_1229500",542.936726029136,449.127811844787,588.635566302733,250.146570256009
"PF3D7_1223500",389.000642787158,575.515537791058,343.763170720796,744.186046511628
"PF3D7_1250000",162.256952606408,214.407749373139,117.727113260547,201.680672268908
"PF3D7_1233900",153.936083241977,74.4784813611958,169.527043095187,639.437170216924
"PF3D7_1205400",197.620647405241,164.755428465676,134.208909117023,379.910103576314
"PF3D7_1210400",33.2834774577248,133.158496979108,195.427008012507,34.3951534102013
"PF3D7_1235500",222.583255498534,383.677025194039,235.454226521093,196.990424076607
"PF3D7_1224300",9059.34652052446,7711.90820640018,9750.15952023847,6630.44752784835
"PF3D7_1244100",243.385428909612,246.004680859707,235.454226521093,287.668555794411
"PF3D7_1201200",262.107384979583,510.064751140311,355.535882046851,297.049052179011
"PF3D7_1228900",74.8878242798808,392.704719904487,155.399789503921,220.441665038108
"PF3D7_1217200",403.562164174913,462.669353910459,369.663135638116,372.093023255814
"PF3D7_1225200",160.176735265301,259.546222925379,200.136092542929,120.383036935705
"PF3D7_1206200",1264.77214339354,1539.22194813138,1186.68930166631,1760.40648817667
"PF3D7_1237600",99.8504323731743,78.9923287164198,131.854366851812,206.370920461208
"PF3D7_1227700",72.807606938773,189.581588919408,200.136092542929,65.6634746922025
"PF3D7_1202000",95.6899976909587,112.8461838806,98.8907751388591,132.890365448505
"PF3D7_1211600",301.631514460631,191.83851259702,555.67197458978,326.753957396912
"PF3D7_1250800",166.417387288624,126.387725946272,105.954401934492,87.5512995896033
"PF3D7_1219900",35.3636947988326,33.8538551641799,37.6726762433749,17.1975767051006
"PF3D7_1252300",370.278686717188,284.372383379111,376.726762433749,504.983388704319
"PF3D7_1248700",1352.14127172007,918.567936788082,1245.55285829658,1191.32304084424
"PF3D7_1230700",730.156286728837,379.163177838815,751.098982602287,680.085987883525
"PF3D7_1201500",66.5669549154496,216.664673050751,136.563451382234,494.039476255619
"PF3D7_1250600",189.29977804081,311.455467510455,153.045247238711,75.0439710768028
"PF3D7_1209200",131.053692489791,230.206215116423,108.308944199703,50.0293140512019
"PF3D7_1213800",447.246728338177,413.017033002995,494.453875694296,275.16122728161
"PF3D7_1244600",43.6845641632638,108.332336525376,113.018028730125,79.734219269103
"PF3D7_1239700",135.214127172007,45.1384735522399,32.963591712953,31.2683212820012
"PF3D7_1218400",160.176735265301,230.206215116423,244.872395581937,153.214774281806
"PF3D7_1242800",465.968684408147,695.132492704494,400.272185085858,440.883330076217
"PF3D7_1240900",85.2889109854197,49.6523209074639,103.599859669281,68.7903068204026
"PF3D7_1212900",911.135195405216,1388.00806173138,1478.65254255247,845.808090678132
"PF3D7_1203700",842.488023148659,241.490833504483,562.735601385413,558.139534883721
"PF3D7_1240300",43.6845641632638,45.1384735522399,70.636267956328,26.578073089701
"PF3D7_1216900",1308.45670755681,1193.91262545674,1116.05303370998,1152.23763924174
"PF3D7_1216400",178.898691335271,99.3046418149277,176.59066989082,195.427008012507
"PF3D7_1225600",257.946950297367,207.636978340303,157.754331769132,411.178424858315
"PF3D7_1238500",131.053692489791,117.360031235824,54.1544720998514,26.578073089701
"PF3D7_1226700",106.091084396498,286.629307056723,155.399789503921,23.4512409615009
"PF3D7_1229000",216.342603475211,279.858536023887,237.808768786304,171.975767051006
"PF3D7_1241200",224.663472839642,291.143154411947,409.690354146702,451.827242524917
"PF3D7_1237900",613.664115626801,327.253933253739,539.190178733303,348.641782294313
"PF3D7_1218500",715.594765341083,528.120140561207,659.271834259061,433.066249755716
"PF3D7_1208900",216.342603475211,318.226238543291,324.926832599109,320.500293140512
"PF3D7_1216000",58.2460855510184,27.0830841313439,44.7363030390077,64.1000586281024
"PF3D7_1249800",848.728675171982,832.804837038826,623.953700280897,723.861637678327
"PF3D7_1200700",1350.06105437896,997.560265504501,1497.48888067415,1802.61872190737
"PF3D7_1224400",224.663472839642,313.712391188067,211.908803868984,112.565956615204
"PF3D7_1212700",2519.14320008154,2509.69912950454,3049.13223344816,3717.80340042994
"PF3D7_1221900",1162.84149367926,1728.80353705079,967.716871001693,1231.97185851085
"PF3D7_1230000",112.331736419821,36.1107788417919,117.727113260547,71.9171389486027
"PF3D7_1239900",295.390862437307,72.2215576835838,122.436197790968,192.300175884307
"PF3D7_1200610",24.9626080932936,22.5692367761199,23.5454226521093,20.3244088333008
"PF3D7_1235300",852.889109854198,688.361721671658,1045.41676575365,1544.65507133086
"PF3D7_1214600",68.6471722565574,45.1384735522399,51.7999298346405,59.4098104358022
"PF3D7_1201000",276.668906367337,356.593941062695,167.172500829976,107.875708422904
"PF3D7_1227900",81.1284763032042,36.1107788417919,115.372570995336,231.385577486809
"PF3D7_1211900",942.338455521833,785.409439808974,781.708032050029,617.549345319523
"PF3D7_1115700",401.481946833805,440.100117134339,313.154121273054,401.797928473715
"PF3D7_1108700",243.385428909612,266.316993958215,329.63591712953,236.075825679109
"PF3D7_1133900",264.18760232069,155.727733755228,357.890424312062,153.214774281806
"PF3D7_1135400",128.973475148684,167.012352143288,372.017677903327,192.300175884307
"PF3D7_1116800",3910.80860128266,2308.83292219707,2312.16050443713,3084.61989446942
"PF3D7_1142500",836.247371125335,331.767780608963,831.153419619459,398.671096345515
"PF3D7_1117800",27.0428254344014,223.435444083587,75.3453524867498,67.2268907563025
"PF3D7_1126300.1",245.46564625072,252.775451892543,251.93602237757,387.727183896815
"PF3D7_1130500",39.5241294810482,94.7907944597038,44.7363030390077,28.1414891538011
"PF3D7_1135700",47.8449988454794,29.3400078089559,37.6726762433749,101.622044166504
"PF3D7_1119500",66.5669549154496,76.7354050388078,54.1544720998514,67.2268907563025
"PF3D7_1127000",341.155643941679,444.613964489563,167.172500829976,73.4805550127028
"PF3D7_1125500",56.1658682099106,31.5969314865679,37.6726762433749,18.7609927692007
"PF3D7_1129800",64.4867375743418,56.4230919402999,47.0908453042186,29.7049052179011
"PF3D7_1148900",349.47651330611,505.550903785087,386.144931494593,215.751416845808
"PF3D7_1125300",193.460212723025,300.170849122395,176.59066989082,136.017197576705
"PF3D7_1144300",592.861942215723,1408.32037482988,607.47190442442,500.293140512019
"PF3D7_1138800",507.573031230303,433.329346101503,583.926481772311,445.573578268517
"PF3D7_1118300",1911.71973647807,1397.03575644182,2086.12444697689,1855.77486808677
"PF3D7_1130600",101.930649714282,58.6800156179118,143.627078177867,115.692788743404
"PF3D7_1120400",99.8504323731743,72.2215576835838,167.172500829976,37.5219855384014
"PF3D7_1124700",81.1284763032042,169.2692758209,23.5454226521093,115.692788743404
"PF3D7_1102900",70.7273895976652,108.332336525376,47.0908453042186,40.6488176666015
"PF3D7_1118600",162.256952606408,164.755428465676,235.454226521093,343.951534102013
"PF3D7_1115200",172.658039311947,99.3046418149277,176.59066989082,317.373461012312
"PF3D7_1121600",1127.47779888043,1279.675725206,1137.24391409688,1355.48172757475
"PF3D7_1147900",54.0856508688028,29.3400078089559,94.1816906084373,48.4658979871018
"PF3D7_1105000",93.609780349851,401.732414614935,155.399789503921,232.948993550909
"PF3D7_1120500",260.027167638475,234.720062471647,221.326972929828,143.834277897205
"PF3D7_1116600",49.9252161865872,58.6800156179118,44.7363030390077,29.7049052179011
"PF3D7_1123400",626.145419673447,555.203224692551,663.980918789483,490.912644127418
"PF3D7_1128200",54.0856508688028,117.360031235824,160.108874034343,212.624584717608
"PF3D7_1129100",2521.22341742265,3182.26238543291,3268.10466411277,2218.48739495798
"PF3D7_1127800",118.572388443145,88.0200234268678,84.7635215475935,268.90756302521
"PF3D7_1117700",688.551939906681,1096.86490731943,944.171448349584,820.793433652531
"PF3D7_1144200",122.73282312536,189.581588919408,96.5362328736482,117.256204807504
"PF3D7_1116400",230.904124862966,394.961643582099,141.272535912656,95.3683799101036
"PF3D7_1125200",47.8449988454794,29.3400078089559,32.963591712953,87.5512995896033
"PF3D7_1103700",74.8878242798808,42.8815498746279,117.727113260547,151.651358217706
"PF3D7_1108400",468.048901749255,137.672344334332,183.654296686453,153.214774281806
"PF3D7_1120000",834.167153784227,1453.45884838212,463.844826246554,831.737346101231
"PF3D7_1136600",526.294987300273,620.654011343298,668.690003319905,641.000586281024
"PF3D7_1113500",60.3263028921262,128.644649623884,35.318133978164,334.571037717413
"PF3D7_1119000",37.4439121399404,167.012352143288,77.6998947519607,21.8878248974008
"PF3D7_1121700",520.05433527695,548.432453659715,546.253805528936,837.991010357631
"PF3D7_1136800",139.374561854223,297.913925444783,98.8907751388591,112.565956615204
"PF3D7_1142600",345.316078623895,327.253933253739,362.599508842483,323.627125268712
"PF3D7_1123500",1275.17323009908,920.824860465694,840.571588680303,1371.11588821575
"PF3D7_1142400",257.946950297367,189.581588919408,282.545071825312,176.666015243307
"PF3D7_1142300",89.4493456676354,65.4507866507478,23.5454226521093,68.7903068204026
"PF3D7_1144900",120.652605784252,124.13080226866,164.817958564765,159.468438538206
"PF3D7_1144400",95.6899976909587,22.5692367761199,113.018028730125,104.748876294704
"PF3D7_1143400",212.182168792995,106.075412847764,211.908803868984,206.370920461208
"PF3D7_1115300",299.551297119523,336.281627964187,233.099684255882,350.205198358413
"PF3D7_1117900",104.01086705539,185.067741564184,77.6998947519607,31.2683212820012
"PF3D7_1122200",164.337169947516,471.697048620907,200.136092542929,148.524526089506
"PF3D7_1122400",128.973475148684,56.4230919402999,131.854366851812,68.7903068204026
"PF3D7_1111700",41.604346822156,97.0477181373158,25.8999649173202,71.9171389486027
"PF3D7_1129200",151.855865900869,268.573917635827,150.6907049735,159.468438538206
"PF3D7_1138500",667.749766495603,449.127811844787,678.108172380748,927.105726011335
"PF3D7_1114200",131.053692489791,142.186191689556,138.917993647445,87.5512995896033
"PF3D7_1119100",37.4439121399404,90.2769471044798,89.4726060780154,85.9878835255032
"PF3D7_1116700",2140.54364399992,1886.78819448363,2107.31532736378,1400.82079343365
"PF3D7_1119400",309.952383825062,180.55389420896,183.654296686453,328.317373461012
"PF3D7_1134000",717.674982682191,550.689377337327,586.281024037522,428.376001563416
"PF3D7_1111200",108.171301737606,97.0477181373158,72.9908102215389,79.734219269103
"PF3D7_1135100",322.433687871709,446.870888167175,339.054086190374,232.948993550909
"PF3D7_1118200",522.134552618057,471.697048620907,435.590319064022,625.366425640024
"PF3D7_1107200",79.0482589620964,22.5692367761199,25.8999649173202,17.1975767051006
"PF3D7_1106700",89.4493456676354,54.1661682626879,61.2180988954842,364.275942935314
"PF3D7_1121100",465.968684408147,460.412430232847,376.726762433749,342.388118037913
"PF3D7_1136300",967.301063615127,1171.34338868063,817.026166028193,1094.39124487004
"PF3D7_1105600",1062.99106130609,1042.69873905674,793.480743376084,1233.53527457495
"PF3D7_1132000",124.813040466468,94.7907944597038,193.072465747296,173.539183115107
"PF3D7_1113400",380.679773422727,309.198543832843,357.890424312062,82.8610513973031
"PF3D7_1149600",786.322154938748,519.092445850759,513.290213815983,325.190541332812
"PF3D7_1115400",463.888467067039,453.641659200011,258.999649173202,312.683212820012
"PF3D7_1131800",232.984342204073,1349.64035921197,273.126902764468,326.753957396912
"PF3D7_1113700",216.342603475211,137.672344334332,40.0272185085858,70.3537228845026
"PF3D7_1122800",137.294344513115,223.435444083587,68.281725691117,325.190541332812
