"","PolyE.Infected.11","PolyE.Infected.12","PolyE.Infected.21","PolyE.Infected.22","PolyE.Infected.31"
"PF3D7_1022200",21.3591795227173,54.6861470875069,0,42.4870965870606,34.8230131106495
"PF3D7_1022600",314.454587417782,331.762625664209,309.941111188874,477.16277705468,285.462724758904
"PF3D7_1006800",1028.80048034421,902.321426943865,673.871964326778,499.223384897962,546.420366217722
"PF3D7_1017900",181.553025943097,328.116882525042,33.9935412271668,189.55781554227,205.928682469149
"PF3D7_1008100",1460.73055513694,2378.84739830655,1723.67250222458,2085.95303051472,3156.42669454801
"PF3D7_1033600",496.007613360879,521.3412689009,381.92743378758,425.688025420357,720.965345513076
"PF3D7_1003500",1054.90614420531,539.569984596735,1067.79711854748,937.167303564586,1032.22289479839
"PF3D7_1032900",87.8099602600599,360.928570777546,121.976824403363,246.751984024852,175.834720521675
"PF3D7_1008400",410.57089527001,291.65945113337,381.92743378758,243.483745825847,262.247382685138
"PF3D7_1034900",234.95097474989,151.298340275436,79.9848028874514,299.860854758677,270.415743785167
"PF3D7_1001900",390.398336831888,328.116882525042,313.940351333247,480.431015253685,456.568394117404
"PF3D7_1031500",103.2360343598,187.755771667107,143.972645197413,169.948386348242,170.675755616393
"PF3D7_1032700",137.648045813067,189.578643236691,265.949469600776,254.105519972612,85.9827484213567
"PF3D7_1014500",39.1584957916483,72.9148627833426,83.984043031824,67.8159426293467,148.750154768947
"PF3D7_1013000",20.1725584381219,23.6973304045863,9.99810036093142,44.938275236314,11.1777572947764
"PF3D7_1020700",443.796285638681,1184.86652022932,609.884122016817,501.674563547215,779.433614439599
"PF3D7_1009300",20.1725584381219,27.3430735437535,71.9863225987063,73.5353594776048,36.9725818211834
"PF3D7_1004100",20.1725584381219,103.903679466263,27.994681010608,41.6700370373094,11.1777572947764
"PF3D7_1012900",284.789060302897,504.935424774648,393.925154220698,410.980953524836,351.669441043349
"PF3D7_1020400",67.637401821938,160.412698123354,69.98670252652,66.9988830795955,68.7861987370854
"PF3D7_1012500",123.408592797922,5.4686147087507,91.9825233205691,166.680148149238,130.263863858355
"PF3D7_1022100",23.7324216919081,20.0515872654192,47.9908817324708,52.2918111840745,18.0563771684849
"PF3D7_1002000",46.2782222992207,82.0292206312604,11.9977204331177,36.7676797388024,124.674985210967
"PF3D7_1015300",138.834666897662,187.755771667107,123.97644447555,181.387220044759,92.8613682950653
"PF3D7_1011700",193.419236789051,134.892496149184,271.948329817335,194.460172840777,378.754006796076
"PF3D7_1012600",251.563669934226,370.042928625464,293.944150611384,209.984304286049,268.266175074633
"PF3D7_1025900",96.1163078522277,96.6121931879289,75.9855627430788,108.668920116905,142.301448637345
"PF3D7_1009900",35.5986325378621,41.926046100422,49.9905018046571,27.7800246915396,10.3179298105628
"PF3D7_1004400",253.936912103416,242.441918754614,189.963906857697,128.278349310933,205.498768727043
"PF3D7_1028400",116.28886629035,142.183982427518,111.978724042432,104.583622368149,96.7305919740263
"PF3D7_1037300",174.433299435524,213.275973641277,109.979103970246,146.253659405458,162.077480774257
"PF3D7_1007800",49.838085553007,85.6749637704276,49.9905018046571,94.7789077711351,47.720425373853
"PF3D7_1016500",30.8521481994805,134.892496149184,11.9977204331177,13.0729527960186,38.6922367896105
"PF3D7_1025300",30.8521481994805,38.2803029612549,31.9939211549806,54.742989833328,27.9443932369409
"PF3D7_1026800",1681.44207687169,1124.71175843306,1689.67896099741,1447.82952215906,1251.47890327285
"PF3D7_1033500",65.2641596527472,74.7377343529262,139.97340505304,73.5353594776048,216.676526021819
"PF3D7_1004800",33.2253903686713,0,81.9844229596377,107.851860567154,19.3461183948053
"PF3D7_1017600",370.225778393766,455.717892395891,283.946050250452,482.882193902938,589.841654170507
"PF3D7_1032100",409.384274185414,539.569984596735,573.890960717464,558.868732029797,833.172832202947
"PF3D7_1008800",1320.70926715468,1039.03679466263,1061.79825833092,1122.6398213581,732.573016549959
"PF3D7_1039000",914.884856223056,752.845958238012,925.82409342225,1105.48157081333,631.543287154865
"PF3D7_1013500",104.422655444396,173.172799110439,71.9863225987063,156.058374002472,84.2630934529296
"PF3D7_1036900",2023.18894923516,2267.65223256195,2319.55928373609,2341.69266958684,2914.81517148399
"PF3D7_1008500",174.433299435524,205.984487362943,339.935412271668,276.983187365645,336.192546327505
"PF3D7_1016400",359.546188632407,298.950937411705,303.942250972315,384.017988383047,431.633397075211
"PF3D7_1012400",385.651852493506,165.881312832104,437.916795808796,337.445594047231,216.676526021819
"PF3D7_1002200",201.725584381219,375.511543334214,157.969985702716,214.069602034805,132.413432568889
"PF3D7_1016800",46.2782222992207,56.5090186570905,21.9958207940491,84.9741931741211,22.7854283316595
"PF3D7_1017400",61.704296398961,20.0515872654192,175.966566352393,52.2918111840745,21.0657733632324
"PF3D7_1010600",408.197653100819,433.843433560888,581.889441006209,372.579154686531,232.153420737663
"PF3D7_1018200",48.6514644684116,63.8005049354248,89.9829032483828,58.8282875820838,29.6640482053681
"PF3D7_1029200",24.9190427765035,10.9372294175014,131.974924764295,95.5959673208862,62.3374926054836
"PF3D7_1023100",45.0916012146253,25.5202019741699,23.9954408662354,77.6206572263606,257.94824526407
"PF3D7_1030100",294.28202897966,222.390331489195,389.925914076326,407.712715325831,446.250464306841
"PF3D7_1021100",143.581151236044,455.717892395891,303.942250972315,280.251425564649,288.042207211545
"PF3D7_1015600",230.204490411508,138.538239288351,113.978344114618,178.936041395505,66.6366300265515
"PF3D7_1007600",41.5317379608391,30.9888166829206,5.99886021655885,64.547704430342,38.2623230475037
"PF3D7_1019400",175.61992052012,87.4978353400111,383.927053859767,161.777790850731,163.797135742685
"PF3D7_1022000",358.359567547812,395.563130599634,471.910337035963,576.026982574571,506.438388201791
"PF3D7_1030400",11.866210845954,122.132395162099,0,27.7800246915396,10.3179298105628
"PF3D7_1024000",60.5176753143656,198.693001084609,47.9908817324708,75.9865381268583,98.8801606845603
"PF3D7_1021600",24.9190427765035,20.0515872654192,3.99924014437257,13.8900123457698,59.3280964107362
"PF3D7_1019000",1560.40672624296,2902.01153877704,2335.55624431358,2112.09893610676,2596.24908858287
"PF3D7_1008900",173.246678350929,56.5090186570905,171.96732620802,164.228969499984,194.321011432266
"PF3D7_1027100",340.560251278881,340.876983512127,221.957828012678,298.226735659175,397.240297706668
"PF3D7_1004000",1337.32196233902,873.155481830528,1061.79825833092,1532.80371533318,757.078099850046
"PF3D7_1030200",64.0775385681518,102.08080789668,83.984043031824,95.5959673208862,10.7478435526696
"PF3D7_1033900",13.0528319305494,7.29148627833426,269.948709745148,27.7800246915396,33.5332718843291
"PF3D7_1035000",30.8521481994805,23.6973304045863,49.9905018046571,50.6576920845722,149.180068511054
"PF3D7_1018000",34.4120114532667,12.760100987085,25.9950609384217,71.0841808283513,42.1315467264648
"PF3D7_1037000",121.035350628731,187.755771667107,185.964666713324,145.436599855707,305.238756895816
"PF3D7_1004300",784.356536917562,1321.58188794808,673.871964326778,835.851919395441,1182.69270453576
"PF3D7_1018800",46.2782222992207,391.917387460466,69.98670252652,76.8035976766095,77.8143873213279
"PF3D7_1021900",259.870017526393,377.334414903798,179.965806496766,236.947269427838,404.118917580377
"PF3D7_1033200",421.250485031368,320.825396246707,275.947569961707,211.618423385552,129.404036374142
"PF3D7_1006600",47.4648433838162,72.9148627833426,55.989362021216,23.6947269427838,44.2811154369987
"PF3D7_1021400",181.553025943097,202.338744223776,211.959727651746,245.934924475101,135.852742505744
"PF3D7_1001600",22.5458006073127,12.760100987085,29.9943010827943,21.2435482935303,44.7110291791055
"PF3D7_1010700",106.795897613586,129.423881440433,71.9863225987063,83.3400740746188,137.142483732064
"PF3D7_1035800",2138.29119444092,1862.9747441144,2195.58283926054,1732.16624547247,1397.21966184705
"PF3D7_1014700",45.0916012146253,32.8116882525042,3.99924014437257,18.7923696442768,5.58887864738819
"PF3D7_1001000",67.637401821938,16.4058441262521,47.9908817324708,68.6330021790978,70.9357674476193
"PF3D7_1030700",18.9859373535265,65.6233765050083,33.9935412271668,53.9259302835769,27.0845657527274
"PF3D7_1009100",8.30634759216782,74.7377343529262,59.9886021655885,48.2065134353187,36.1127543369698
"PF3D7_1014600",1439.37137561422,1817.40295487481,1201.77166338396,1099.76215396507,1611.74661915833
"PF3D7_1024100",26.1056638610989,41.926046100422,27.994681010608,13.8900123457698,42.5614604685716
"PF3D7_1013200",103.2360343598,82.0292206312604,135.974164908667,182.20427959451,301.369533216855
"PF3D7_1037800",27.2922849456943,52.8632755179234,51.9901218768434,42.4870965870606,34.8230131106495
"PF3D7_1012100",11.866210845954,100.257936327096,47.9908817324708,4.08529774875582,4.72905116317462
"PF3D7_1037600",278.85595487992,262.493506020033,355.932372849159,213.252542485054,149.609982253161
"PF3D7_1016200",51.0247066376024,105.726551035847,51.9901218768434,93.9618482213839,87.7024033897839
"PF3D7_1013300",42.7183590454345,67.4462480745919,77.9851828152651,102.949503268647,71.3656811897261
"PF3D7_1001700",85.4367180908691,41.926046100422,61.9882222377748,89.0594909228769,105.328866816162
"PF3D7_1002100",816.395306201638,402.854616877968,905.827892700387,712.475927383015,769.545598371143
"PF3D7_1002800",14.2394530151448,82.0292206312604,53.9897419490297,7.35353594776048,50.2999078264937
"PF3D7_1033400",1047.78641769774,681.753967024253,861.836251112289,689.598259989983,592.851050365255
"PF3D7_1018300",308.521481994805,255.202019741699,361.931233065717,408.529774875582,358.977974659164
"PF3D7_1028000",160.193846420379,125.778138301266,365.93047321009,245.117864925349,109.62800423723
"PF3D7_1027800",3092.33454645562,2174.68578251319,2381.54750597387,2313.09558534555,1859.80684835395
"PF3D7_1005600",147.14101448983,273.430735437535,289.944910467011,138.083063907947,306.958411864244
"PF3D7_1017800",41.5317379608391,174.995670680022,121.976824403363,75.9865381268583,28.8042207211545
"PF3D7_1006200",656.201459781258,506.758296344231,387.926294004139,407.712715325831,428.194087138357
"PF3D7_1038100",167.313572927952,154.944083414603,153.970745558344,183.021339144261,187.442391558558
"PF3D7_1028300",174.433299435524,142.183982427518,211.959727651746,159.326612201477,98.8801606845603
"PF3D7_1023900",2642.60515539396,3483.50756947419,3605.31499015187,2286.13262020376,2432.88186658229
"PF3D7_1017700",21.3591795227173,41.926046100422,9.99810036093142,19.6094291940279,48.5802528580666
"PF3D7_1031300",53.3979488067932,36.4574313916713,75.9855627430788,38.4017988383047,91.5716270687449
"PF3D7_1001500",1355.12127860795,477.592351230894,1149.78154150711,1357.13591213668,1009.43746646673
"PF3D7_1018700",328.694040432927,317.17965310754,567.892100500905,559.685791579548,398.530038932988
"PF3D7_1027400",45.0916012146253,12.760100987085,83.984043031824,35.1335606393001,14.1871534895239
"PF3D7_1030600",66.4507807373426,105.726551035847,45.9912616602845,160.143671751228,128.544208889928
"PF3D7_1025500",7.11972650757242,40.1031745308384,61.9882222377748,31.0482628905443,13.7572397474171
"PF3D7_1010300",60.5176753143656,45.5717892395891,29.9943010827943,63.7306448805908,23.6452558158731
"PF3D7_1018900",80.6902337524875,324.471139385875,133.974544836481,150.338957154214,111.777572947764
"PF3D7_1031700",24.9190427765035,49.2175323787563,13.997340505304,17.1582505447745,48.5802528580666
"PF3D7_1037100",40.3451168762437,34.6345598220877,87.9832831761965,53.1088707338257,66.6366300265515
"PF3D7_1001100.1",8.30634759216782,27.3430735437535,87.9832831761965,22.0606078432814,42.5614604685716
"PF3D7_1011800",2073.02703478817,2453.58513265948,1939.6314700207,2331.07089544007,2583.78159006177
"PF3D7_1014400",53.3979488067932,49.2175323787563,43.9916415880983,42.4870965870606,18.4862909105917
"PF3D7_1033100",1986.40369561271,2347.85858162363,1921.63488937102,2190.53665288287,1708.47721113236
"PF3D7_1020800",43.9049801300299,71.091991213759,1.99962007218628,18.7923696442768,86.8425759055703
"PF3D7_1013900",210.031931973386,275.253607007118,113.978344114618,404.444477126826,513.3170080755
"PF3D7_1019700",11.866210845954,5.4686147087507,141.973025125226,13.0729527960186,28.3743069790477
"PF3D7_1032300",7.11972650757242,18.2287156958356,77.9851828152651,9.80471459701397,6.01879238949497
"PF3D7_1003700",49.838085553007,87.4978353400111,99.9810036093142,45.7553347860652,42.1315467264648
"PF3D7_1027200",112.729003036563,138.538239288351,57.9889820934023,83.3400740746188,150.039895995267
"PF3D7_1001800",39.1584957916483,38.2803029612549,99.9810036093142,120.107753813421,61.4776651212701
"PF3D7_1000100",23.7324216919081,27.3430735437535,7.99848028874514,11.4388336965163,10.7478435526696
"PF3D7_1007000",17.7993162689311,38.2803029612549,29.9943010827943,36.7676797388024,9.88801606845603
"PF3D7_1016000",24.9190427765035,103.903679466263,55.989362021216,58.0112280323327,53.3093040212412
"PF3D7_1018600",307.33486091021,634.359306215081,363.930853137904,455.91922876115,519.335800464995
"PF3D7_1027600",21.3591795227173,25.5202019741699,41.992021515912,76.8035976766095,26.2247382685138
"PF3D7_1016700",365.479294055384,277.076478576702,397.924394365071,384.017988383047,389.501850348746
"PF3D7_1037400",14.2394530151448,30.9888166829206,9.99810036093142,21.2435482935303,16.3367222000578
"PF3D7_1005500",264.616501864775,333.585497233792,729.861326347994,428.13920406961,247.630315453507
"PF3D7_1037200",20.1725584381219,92.9664500487618,23.9954408662354,43.3041561368117,89.422058358211
"PF3D7_1019300",118.66210845954,246.087661893781,161.969225847089,200.179589689035,249.779884164041
"PF3D7_1038800",168.500194012547,349.991341360044,101.980623681501,194.460172840777,161.217653290044
"PF3D7_1029400",46.2782222992207,78.3834774920933,37.9927813715394,89.0594909228769,54.5990452475615
"PF3D7_1021500",119.848729544136,122.132395162099,293.944150611384,183.021339144261,186.152650332237
"PF3D7_1003400",68.8240229065334,432.020561991305,93.9821433927554,194.460172840777,118.226279079366
"PF3D7_1008700",58.1444331451748,36.4574313916713,15.9969605774903,36.7676797388024,8.16836110002889
"PF3D7_1026000",248.003806680439,390.094515890883,95.9817634649417,230.410793029828,235.592730674517
"PF3D7_1005100",170.873436181738,233.327560906696,123.97644447555,365.225618738771,64.9169750581243
"PF3D7_1011100",36.7852536224575,91.1435784791782,27.994681010608,57.1941684825815,103.179298105628
"PF3D7_1002700",60.5176753143656,164.058441262521,107.979483898059,80.8888954253653,58.0383551844158
"PF3D7_1031600",219.52490065015,56.5090186570905,151.971125486158,257.373758171617,327.164357743262
"PF3D7_1021700",854.367180908691,1833.80879900107,1669.68276027555,1460.90247495508,1744.58996546933
"PF3D7_1020000",148.327635574425,36.4574313916713,149.971505413971,95.5959673208862,126.824553921501
"PF3D7_1005000",28.4789060302897,3.64574313916713,49.9905018046571,49.0235729850699,92.8613682950653
"PF3D7_1001400",717.905756180219,510.404039483398,851.838150751357,736.98771387555,717.955949318329
"PF3D7_1016600",36.7852536224575,3.64574313916713,19.9962007218628,13.0729527960186,55.8887864738819
"PF3D7_1020900",329.880661517522,266.1392491592,327.937691838551,353.786785042254,117.366451595152
"PF3D7_1015100",73.570507244915,23.6973304045863,115.977964186805,64.547704430342,116.076710368832
"PF3D7_1021800",35.5986325378621,38.2803029612549,181.965426568952,35.9506201890512,40.4118917580377
"PF3D7_1001200",15.4260740997402,30.9888166829206,1.99962007218628,32.6823819900466,31.3837031737952
"PF3D7_1023600",4.74648433838162,20.0515872654192,23.9954408662354,41.6700370373094,10.3179298105628
"PF3D7_1022700",26.1056638610989,25.5202019741699,53.9897419490297,21.2435482935303,53.3093040212412
"PF3D7_1012000",86.6233391754645,91.1435784791782,171.96732620802,136.448944808444,143.591189863666
"PF3D7_1007500",39.1584957916483,25.5202019741699,31.9939211549806,31.8653224402954,34.3930993685427
"PF3D7_1020500",33.2253903686713,23.6973304045863,55.989362021216,58.0112280323327,137.572397474171
"PF3D7_1007700",560.085151929031,621.599205227996,579.889820934023,653.647639800932,546.420366217722
"PF3D7_1006900",11.866210845954,51.0404039483398,55.989362021216,17.9753100945256,16.3367222000578
"PF3D7_1030500",55.771190975984,5.4686147087507,81.9844229596377,103.766562818398,73.0853361581532
"PF3D7_1030300",236.137595834485,348.168469790461,223.957448084864,299.860854758677,359.407888401271
"PF3D7_1033000",35.5986325378621,224.213203058779,47.9908817324708,65.3647639800932,83.403265968716
"PF3D7_1013100",234.95097474989,386.448772751716,267.949089672962,295.775557009922,479.353822449064
"PF3D7_1022400",878.099602600599,763.783187655514,1185.77470280647,661.818235298443,512.027266849179
"PF3D7_1011600",26.1056638610989,133.0696245796,31.9939211549806,48.2065134353187,72.6554224160464
"PF3D7_1010900",26.1056638610989,10.9372294175014,79.9848028874514,40.8529774875582,10.3179298105628
"PF3D7_1028500",208.845310888791,244.264790324198,123.97644447555,224.69137618157,337.912201295932
"PF3D7_1011500",67.637401821938,82.0292206312604,89.9829032483828,54.742989833328,42.1315467264648
"PF3D7_1009400",168.500194012547,142.183982427518,85.9836631040102,147.07071895521,137.572397474171
"PF3D7_1002500",30.8521481994805,45.5717892395891,15.9969605774903,54.742989833328,24.5050833000867
"PF3D7_1008000",563.645015182817,552.33008558382,657.875003749288,783.560108211367,895.940238550537
"PF3D7_1029300",15.4260740997402,34.6345598220877,423.919455303492,40.8529774875582,14.1871534895239
"PF3D7_1012800",15.4260740997402,36.4574313916713,47.9908817324708,35.9506201890512,27.5144794948342
"PF3D7_1026900",42.7183590454345,60.1547617962576,83.984043031824,30.2312033407931,40.4118917580377
"PF3D7_1016300",169.686815097143,56.5090186570905,117.977584258991,99.6812650696421,189.591960269092
"PF3D7_1012700",60.5176753143656,67.4462480745919,141.973025125226,112.754217865661,156.918515868976
"PF3D7_1015900",3928.90241109538,3443.40439494335,3025.42516921785,3204.50755412407,1990.0707122123
"PF3D7_1026600",129.341698220899,204.161615793359,271.948329817335,106.217741467651,139.292052442598
"PF3D7_1009000",27.2922849456943,185.932900097524,77.9851828152651,68.6330021790978,31.3837031737952
"PF3D7_1011400",41.5317379608391,60.1547617962576,85.9836631040102,10.6217741467651,53.3093040212412
"PF3D7_1025000",233.764353665295,134.892496149184,307.941491116688,222.240197532317,328.454098969583
"PF3D7_1034800",11.866210845954,1.82287156958357,37.9927813715394,64.547704430342,24.9349970421935
"PF3D7_1034000",61.704296398961,158.58982655377,103.980243753687,224.69137618157,96.7305919740263
"PF3D7_1013400",26.1056638610989,18.2287156958356,71.9863225987063,14.707071895521,58.4682689265226
"PF3D7_1032000",35.5986325378621,52.8632755179234,21.9958207940491,32.6823819900466,126.824553921501
"PF3D7_1025100",35.5986325378621,16.4058441262521,33.9935412271668,58.8282875820838,77.8143873213279
"PF3D7_1004200",167.313572927952,512.226911052982,211.959727651746,186.289577343266,272.135398753594
"PF3D7_1009200",77.1303704987012,45.5717892395891,33.9935412271668,83.3400740746188,70.5058537055125
"PF3D7_1009800",91.3698235138461,122.132395162099,89.9829032483828,139.717183007449,273.855053722021
"PF3D7_1011900",22.5458006073127,27.3430735437535,91.9825233205691,51.4747516343234,36.9725818211834
"PF3D7_0929000",52.2113277221978,27.3430735437535,67.9870824543337,40.0359179378071,64.0571475739108
"PF3D7_0902500",93.7430656830369,69.2691196441755,265.949469600776,121.741872912924,79.534042289755
"PF3D7_0906400",26.1056638610989,52.8632755179234,47.9908817324708,42.4870965870606,27.9443932369409
"PF3D7_0912800",149.514256659021,185.932900097524,171.96732620802,199.362530139284,158.638170837403
"PF3D7_0904100",107.982518698182,98.4350647575125,55.989362021216,153.607195353219,70.9357674476193
"PF3D7_0934000",59.3310542297702,91.1435784791782,101.980623681501,58.0112280323327,69.2161124791922
"PF3D7_0907400",301.401755487233,244.264790324198,385.926673931953,425.688025420357,319.855824127447
"PF3D7_0916700",793.849505594325,898.675683804698,693.868165048641,756.597143069578,862.836880408315
"PF3D7_0920100",14.2394530151448,21.8744588350028,7.99848028874514,25.3288460422861,48.5802528580666
"PF3D7_0900100",41.5317379608391,20.0515872654192,29.9943010827943,17.9753100945256,10.3179298105628
"PF3D7_0902300",194.605857873646,244.264790324198,375.928573571022,227.959614380575,325.874616516942
"PF3D7_0923900",220.711521734745,463.009378674226,107.979483898059,196.911351490031,115.646796626725
"PF3D7_0907600",100.862792190609,133.0696245796,123.97644447555,145.436599855707,137.142483732064
"PF3D7_0927000",18.9859373535265,5.4686147087507,31.9939211549806,10.6217741467651,17.1965496842713
"PF3D7_0913000",221.898142819341,92.9664500487618,331.936931982923,188.740755992519,134.563001279423
"PF3D7_0918000",51.0247066376024,16.4058441262521,31.9939211549806,101.315384169144,97.1605057161331
"PF3D7_0905800",155.447362081998,251.556276602532,241.95402873454,307.214390706438,310.397721801098
"PF3D7_0933500",55.771190975984,145.829725566685,47.9908817324708,83.3400740746188,95.0109370055992
"PF3D7_0926700",56.9578120605794,140.361110857935,71.9863225987063,54.742989833328,41.2717192422512
"PF3D7_0910500",185.112889196883,251.556276602532,167.968086063648,243.483745825847,428.624000880463
"PF3D7_0929300",43.9049801300299,63.8005049354248,55.989362021216,66.9988830795955,85.1229209371432
"PF3D7_0927900",255.123533188012,154.944083414603,137.973784980854,140.5342425572,367.5762495013
"PF3D7_0925800",140.021287982258,216.921716780444,137.973784980854,241.849626726345,237.312385642945
"PF3D7_0926000",71.1972650757242,169.527055971272,137.973784980854,98.8642055198909,206.788509953363
"PF3D7_0935100",26.1056638610989,40.1031745308384,25.9950609384217,60.4624066815862,105.758780558269
"PF3D7_0933000",155.447362081998,107.54942260543,195.962767074256,262.276115470124,261.387555200925
"PF3D7_0903500",548.218941083077,676.285352315503,573.890960717464,779.474810462611,678.833798786612
"PF3D7_0913100",60.5176753143656,83.852092200844,93.9821433927554,95.5959673208862,94.5810232634924
"PF3D7_0919000",1340.88182559281,1609.59559594229,745.858286925484,942.069660863093,632.833028381186
"PF3D7_0906500",277.669333795324,319.002524677124,147.971885341785,223.057257082068,207.21842369547
"PF3D7_0908800",94.9296867676323,100.257936327096,15.9969605774903,83.3400740746188,101.459643137201
"PF3D7_0924100",33.2253903686713,18.2287156958356,39.9924014437257,53.9259302835769,20.6358596211256
"PF3D7_0930600.1",143.581151236044,116.663780453348,123.97644447555,133.997766159191,161.217653290044
"PF3D7_0922000",23.7324216919081,36.4574313916713,97.9813835371279,68.6330021790978,27.9443932369409
"PF3D7_0918300",100.862792190609,80.2063490616769,81.9844229596377,98.8642055198909,105.758780558269
"PF3D7_0918800",103.2360343598,78.3834774920933,87.9832831761965,173.216624547247,158.638170837403
"PF3D7_0933100",53.3979488067932,36.4574313916713,147.971885341785,65.3647639800932,150.039895995267
"PF3D7_0918200.1",37.9718747070529,40.1031745308384,43.9916415880983,68.6330021790978,31.3837031737952
"PF3D7_0914900",47.4648433838162,113.018037314181,29.9943010827943,107.034801017403,49.0101666001733
"PF3D7_0907900",65.2641596527472,129.423881440433,13.997340505304,67.8159426293467,17.1965496842713
"PF3D7_0913900",48.6514644684116,67.4462480745919,91.9825233205691,119.29069426367,146.600586058413
"PF3D7_0906700",51.0247066376024,61.9776333658412,77.9851828152651,138.083063907947,157.77834335319
"PF3D7_0928300",14.2394530151448,41.926046100422,5.99886021655885,17.1582505447745,48.1503391159598
"PF3D7_0917800",21.3591795227173,25.5202019741699,11.9977204331177,28.5970842412908,42.5614604685716
"PF3D7_0928200",64.0775385681518,18.2287156958356,121.976824403363,81.7059549751164,69.2161124791922
"PF3D7_0907300",33.2253903686713,43.7489176700056,5.99886021655885,31.8653224402954,83.8331797108228
"PF3D7_0909300",80.6902337524875,45.5717892395891,109.979103970246,80.0718358756141,86.4126621634635
"PF3D7_0903100",85.4367180908691,136.715367718767,239.954408662354,83.3400740746188,286.322552243118
"PF3D7_0905100",497.194234445474,802.063490616769,693.868165048641,595.636411768599,699.03974466563
"PF3D7_0907200",238.510838003676,368.22005705588,271.948329817335,317.836164853203,368.86599072762
"PF3D7_0911400",71.1972650757242,116.663780453348,87.9832831761965,120.924813363172,51.589649052814
"PF3D7_0909900",168.500194012547,149.475468705852,181.965426568952,195.277232390528,192.171442721732
"PF3D7_0916000",35.5986325378621,38.2803029612549,87.9832831761965,56.3771089328304,36.5426680790766
"PF3D7_0912000",64.0775385681518,156.766954984187,69.98670252652,70.2671212786001,284.172983532584
"PF3D7_0925700",403.451168762437,309.888166829206,177.966186424579,250.837281773607,328.454098969583
"PF3D7_0909700",299.028513318042,326.294010955458,175.966566352393,437.943918666624,454.848739148977
"PF3D7_0935000",97.3029289368231,32.8116882525042,231.955928373609,117.656575164168,120.805761532006
"PF3D7_0914300",67.637401821938,71.091991213759,89.9829032483828,98.8642055198909,262.677296427245
"PF3D7_0922700",83.0634759216783,82.0292206312604,263.94984952859,117.656575164168,78.6742148055414
"PF3D7_0928900",70.0106439911288,32.8116882525042,99.9810036093142,80.0718358756141,109.198090495123
"PF3D7_0920400",33.2253903686713,49.2175323787563,41.992021515912,53.1088707338257,54.5990452475615
"PF3D7_0909800",70.0106439911288,49.2175323787563,55.989362021216,26.1459055920373,120.805761532006
"PF3D7_0921600",162.56708858957,204.161615793359,175.966566352393,411.798013074587,398.100125190882
"PF3D7_0930300",2424.26687582841,2686.91269356617,1929.63336965976,1999.3447182411,1930.31270205946
"PF3D7_0915500",15.4260740997402,12.760100987085,29.9943010827943,40.0359179378071,136.712569989957
"PF3D7_0904800",75.9437494141059,94.7893216183454,21.9958207940491,109.485979666656,36.5426680790766
"PF3D7_0906800",15.4260740997402,56.5090186570905,3.99924014437257,49.0235729850699,47.2905116317462
"PF3D7_0934700",159.007225335784,125.778138301266,187.964286785511,204.264887437791,85.1229209371432
"PF3D7_0924000",208.845310888791,138.538239288351,191.963526929883,220.606078432814,426.474432169929
"PF3D7_0929400",70.0106439911288,85.6749637704276,21.9958207940491,99.6812650696421,46.0007704054259
"PF3D7_0914200",124.595213882517,67.4462480745919,149.971505413971,145.436599855707,75.6648186107939
"PF3D7_0921800",85.4367180908691,103.903679466263,287.945290394825,159.326612201477,120.375847789899
"PF3D7_0904600",314.454587417782,461.186507104642,525.900078984993,478.796896154182,748.909738750017
"PF3D7_0917700",58.1444331451748,49.2175323787563,93.9821433927554,41.6700370373094,49.4400803422801
"PF3D7_0920800",344.120114532667,437.489176700056,501.904638118757,293.324378360668,317.276341674806
"PF3D7_0931000",53.3979488067932,116.663780453348,41.992021515912,101.315384169144,61.0477513791633
"PF3D7_0916400",45.0916012146253,113.018037314181,179.965806496766,139.717183007449,144.880931089986
"PF3D7_0902000",54.5845698913886,96.6121931879289,83.984043031824,83.3400740746188,59.3280964107362
"PF3D7_0919100",160.193846420379,125.778138301266,451.9141363141,153.607195353219,199.909890079654
"PF3D7_0905200",212.405174142577,278.899350146285,131.974924764295,200.179589689035,195.18083891648
"PF3D7_0915600",56.9578120605794,63.8005049354248,43.9916415880983,135.631885258693,58.4682689265226
"PF3D7_0912600",20.1725584381219,10.9372294175014,19.9962007218628,47.3894538855675,117.366451595152
"PF3D7_0913700",66.4507807373426,25.5202019741699,51.9901218768434,39.2188583880559,46.4306841475326
"PF3D7_0903300",7.11972650757242,36.4574313916713,49.9905018046571,21.2435482935303,19.7760321369121
"PF3D7_0912900",103.2360343598,147.652597136269,35.9931612993531,216.520780684059,88.1323171318907
"PF3D7_0930800",135.274803643876,335.408368803376,167.968086063648,263.093175019875,331.46349516433
"PF3D7_0931400",141.207909066853,94.7893216183454,69.98670252652,142.985421206454,59.7580101528429
"PF3D7_0914000",70.0106439911288,12.760100987085,81.9844229596377,144.619540305956,33.5332718843291
"PF3D7_0915100",94.9296867676323,14.5829725566685,105.979863825873,84.1571336243699,7.30853361581532
"PF3D7_0909600",17.7993162689311,82.0292206312604,69.98670252652,53.9259302835769,56.7486139580954
"PF3D7_0902600.1",145.954393405235,63.8005049354248,45.9912616602845,130.729527960186,266.546520106206
"PF3D7_0903800",24.9190427765035,54.6861470875069,7.99848028874514,28.5970842412908,53.739217763348
"PF3D7_0926300",59.3310542297702,61.9776333658412,93.9821433927554,138.900123457698,113.497227916191
