"","ProE.Infected.21","ProE.Infected.22","ProE.Infected.31","ProE.Infected.32"
"PF3D7_1318800",624.870680736602,445.018600049254,549.979010462886,71.5102974828375
"PF3D7_1303400",405.545210014484,285.157549546124,204.581564278465,263.458990726243
"PF3D7_1332700",430.374508586799,263.554704883539,193.953950549713,127.965795495604
"PF3D7_1338300",529.69170287606,583.2768058898,613.744692835394,500.572082379863
"PF3D7_1361100",1109.04200289675,864.113786503407,1360.33455728018,1019.96266409731
"PF3D7_1304900",57.9350300020691,190.105033030749,284.2886672441,60.2191978802842
"PF3D7_1353800",165.528657148769,259.234135951022,260.37653635441,195.712393110924
"PF3D7_1324300",99.3171942892613,73.4496718527896,151.443495634708,248.404191256172
"PF3D7_1326400",66.2114628595075,77.7702407853066,82.3640063978235,90.3287968204263
"PF3D7_1353200",1547.69294434099,1231.36214576735,2067.07087024215,1885.6136336264
"PF3D7_1316600",248.292985723153,228.990153423403,119.560654448453,176.893893773335
"PF3D7_1354300",608.317815021726,859.79321757089,573.891141352576,263.458990726243
"PF3D7_1340300",504.862404303745,332.683807803812,712.050119826345,519.390581717452
"PF3D7_1351000",657.976412166356,397.492341791567,677.510375207903,455.40768396965
"PF3D7_1332400",82.7643285743844,82.0908097178236,201.924660846277,372.606286884259
"PF3D7_1342100",521.415270018622,466.62144471184,379.937190802863,75.2739973503553
"PF3D7_1352800",86.9025450031037,64.8085339877555,103.619233855326,52.6917981452487
"PF3D7_1362300",57.9350300020691,237.631291288437,164.728012795647,56.4554980127665
"PF3D7_1331700",1204.22098075729,998.051423411435,810.355546817295,1644.73684210526
"PF3D7_1365700",78.6261121456652,43.2056893251703,42.5104549150057,139.256895098157
"PF3D7_1353100",2276.01903579557,2017.70569148545,2439.03735074845,3564.22377453932
"PF3D7_1329400",99.3171942892613,108.014223312926,79.7071029656356,112.910996025533
"PF3D7_1344300",256.569418580592,457.980306846806,98.3054269909506,466.698783572203
"PF3D7_1326700",45.5203807159114,116.65536117796,132.845171609393,222.058292183548
"PF3D7_1343800",297.951582867784,60.4879650552385,127.531364745017,45.1643984102132
"PF3D7_1326300",169.666873577488,164.181619435647,162.071109363459,225.821992051066
"PF3D7_1344700",198.634388578523,103.693654380409,332.112929023482,353.78778754667
"PF3D7_1346100",430.374508586799,475.262582576874,568.577334488201,282.277490063832
"PF3D7_1372200",17831.5745913511,22587.9343791991,22286.1059891917,18035.6497651451
"PF3D7_1367400",78.6261121456652,263.554704883539,122.217557880641,229.585691918584
"PF3D7_1368100",115.870060004138,69.1291029202725,95.6485235587627,71.5102974828375
"PF3D7_1353300",86.9025450031037,95.0525165153747,39.8535514828178,139.256895098157
"PF3D7_1345800",62.0732464307883,138.258205840545,98.3054269909506,105.383596290497
"PF3D7_1307700",509.000620732464,133.937636908028,156.757302499083,82.8013970853908
"PF3D7_1342800",128.284709290296,220.349015558369,119.560654448453,116.674695893051
"PF3D7_1342400",277.260500724188,285.157549546124,523.409976141007,786.613272311213
"PF3D7_1346500",78.6261121456652,142.578774773062,130.188268177205,165.602794170782
"PF3D7_1308900",1005.58659217877,915.960613693611,789.100319359793,643.592677345538
"PF3D7_1344900",753.155390026898,432.056893251703,632.343016860709,658.647476815609
"PF3D7_1331200",153.114007862611,90.7319475828577,207.238467710653,357.551487414188
"PF3D7_1332800",360.024829298572,561.673961227214,255.062729490034,383.897386486812
"PF3D7_1345100",53.7968135733499,133.937636908028,119.560654448453,301.095989401421
"PF3D7_1351100",62.0732464307883,73.4496718527896,90.334716694387,658.647476815609
"PF3D7_1311200",57.9350300020691,181.463895165715,106.276137287514,116.674695893051
"PF3D7_1361200",281.398717152907,470.942013644357,332.112929023482,658.647476815609
"PF3D7_1225700",575.212083591972,794.984683583134,765.188188470102,342.496687944117
"PF3D7_1244200",223.463687150838,216.028446625852,228.493695168155,263.458990726243
"PF3D7_1237400",144.837575005173,155.540481570613,132.845171609393,82.8013970853908
"PF3D7_1248500",537.968135733499,337.004376736329,321.48531529473,432.825484764543
"PF3D7_1245800",169.666873577488,164.181619435647,276.317956947537,56.4554980127665
"PF3D7_1248600",86.9025450031037,51.8468271902044,108.933040719702,48.9280982777309
"PF3D7_1223600",103.455410717981,233.31072235592,151.443495634708,105.383596290497
"PF3D7_1251600",103.455410717981,211.707877693335,58.4518755081328,86.5650969529086
"PF3D7_1241800",426.23629215808,397.492341791567,555.292817327261,745.212573768517
"PF3D7_1242700",2069.10821435961,2877.49890905634,2646.2758184591,2788.90160183066
"PF3D7_1239800",148.975791433892,125.296499042994,207.238467710653,255.931590991208
"PF3D7_1219600",355.886612869853,699.932167067759,773.158898766665,414.006985426954
"PF3D7_1252700",82.7643285743844,116.65536117796,45.1673583471935,82.8013970853908
"PF3D7_1238800",459.342023587834,375.889497128982,619.05849969977,681.229676020715
"PF3D7_1207600",66.2114628595075,47.5262582576874,29.2259377540664,86.5650969529086
"PF3D7_1238300",542.106352162218,561.673961227214,414.476935421305,312.387089003974
"PF3D7_1218600",256.569418580592,133.937636908028,135.502075041581,97.8561965554619
"PF3D7_1203500",153.114007862611,120.975930110477,239.121308896907,146.784294833193
"PF3D7_1222300",769.708255741775,1170.87418071212,653.598244318212,669.938576418162
"PF3D7_1201900",82.7643285743844,203.066739828301,122.217557880641,255.931590991208
"PF3D7_1228800",430.374508586799,725.855580662862,499.497845251317,669.938576418162
"PF3D7_1216200",202.772605007242,211.707877693335,329.456025591294,293.568589666386
"PF3D7_1248900",165.528657148769,133.937636908028,318.828411862542,169.366494038299
"PF3D7_1255200",62.0732464307883,56.1673961227214,85.0209098300113,60.2191978802842
"PF3D7_1250200",504.862404303745,419.095186454152,204.581564278465,274.750090328797
"PF3D7_1229100",3745.0858679909,4346.49234611214,3926.90327277365,5464.89220763579
"PF3D7_1253100",95.1789778605421,90.7319475828577,342.740542752233,180.657593640853
"PF3D7_1224700",45.5203807159114,69.1291029202725,34.5397446184421,86.5650969529086
"PF3D7_1227800",749.017173598179,384.530634994016,363.995770209736,444.116584367096
"PF3D7_1249900",173.805090006207,47.5262582576874,209.89537114284,180.657593640853
"PF3D7_1208100",753.155390026898,453.659737914289,847.552194867925,1155.45585932795
"PF3D7_1218300",169.666873577488,224.669584490886,122.217557880641,124.202095628086
"PF3D7_1248100",120.008276432857,120.975930110477,318.828411862542,120.438395760568
"PF3D7_1251500",144.837575005173,267.875273816056,159.414205931271,97.8561965554619
"PF3D7_1242600",95.1789778605421,116.65536117796,106.276137287514,41.4006985426954
"PF3D7_1233600",1274.57066004552,604.879650552385,1628.68180393115,1061.36336264001
"PF3D7_1243600",434.512725015518,820.908097178236,584.518755081328,681.229676020715
"PF3D7_1237100",140.699358576454,73.4496718527896,55.7949720759449,63.982897747802
"PF3D7_1203900",786.261121456652,315.401532073743,456.987390336311,530.681681320005
"PF3D7_1234100",840.057935030002,950.525165153747,977.74046304513,891.99686860171
"PF3D7_1232400",70.3496792882268,164.181619435647,132.845171609393,146.784294833193
"PF3D7_1225500",57.9350300020691,51.8468271902044,29.2259377540664,188.184993375888
"PF3D7_1246300",190.357955721084,362.927790331431,502.154748683504,146.784294833193
"PF3D7_1230900",268.984067866749,181.463895165715,395.87861139599,395.188486089365
"PF3D7_1202900",339.333747154976,699.932167067759,441.045969743184,850.596170059015
"PF3D7_1237200",393.130560728326,375.889497128982,730.64844385166,459.171383837167
"PF3D7_1252800",107.5936271467,95.0525165153747,154.100399066896,135.49319523064
"PF3D7_1211800",202.772605007242,77.7702407853066,451.673583471935,165.602794170782
"PF3D7_1230800",235.878336436996,367.248359263948,289.602474108476,1050.07226303746
"PF3D7_1241900",215.1872542934,315.401532073743,294.916280972852,342.496687944117
"PF3D7_1234800",509.000620732464,311.080963141226,597.803272242267,270.986390461279
"PF3D7_1223800",132.422925719015,69.1291029202725,204.581564278465,79.0376972178731
"PF3D7_1217700",115.870060004138,220.349015558369,135.502075041581,210.767192580995
"PF3D7_1208800",148.975791433892,177.143326233198,318.828411862542,94.0924966879441
"PF3D7_1206600",728.326091454583,643.764770945038,619.05849969977,696.284475490786
"PF3D7_1236100",968.342644320298,587.597374822317,802.384836520732,967.270865952065
"PF3D7_1205900",177.943306434927,259.234135951022,422.447645717869,97.8561965554619
"PF3D7_1249300",219.325470722119,146.899343705579,63.7656823725085,391.424786221848
"PF3D7_1243100",124.146492861577,198.746170895784,58.4518755081328,63.982897747802
"PF3D7_1229300",115.870060004138,246.272429153471,114.246847584078,105.383596290497
"PF3D7_1227200",120.008276432857,172.822757300681,289.602474108476,353.78778754667
"PF3D7_1200600",513.138837161183,337.004376736329,682.824182072278,466.698783572203
"PF3D7_1237500",384.854127870888,626.48249521497,523.409976141007,1242.02095628086
"PF3D7_1220400",49.6585971446307,64.8085339877555,114.246847584078,139.256895098157
"PF3D7_1205500",2056.69356507345,2147.32275946097,1968.7654432512,1990.9972299169
"PF3D7_1206700",442.789157872957,324.042669938778,369.309577074112,677.465976153198
"PF3D7_1238100",273.122284295469,436.37746218422,180.669433388774,146.784294833193
"PF3D7_1200800",140.699358576454,43.2056893251703,77.0501995334478,308.623389136457
"PF3D7_1219000",326.919097868819,289.478118478641,172.698723092211,188.184993375888
"PF3D7_1218200",343.471963583695,488.224289374425,544.66520359851,752.739973503553
"PF3D7_1236400",161.39044072005,198.746170895784,326.799122159106,361.315187281705
"PF3D7_1204300",840.057935030002,557.353392294697,773.158898766665,481.753583042274
"PF3D7_1231800",4076.14318228843,4061.33479656601,4243.074781204,2943.21329639889
"PF3D7_1229400",49.6585971446307,181.463895165715,63.7656823725085,229.585691918584
"PF3D7_1205800",1129.73308504035,1598.6105050313,1320.48100579736,1381.27785137902
"PF3D7_1207100",471.756672873991,289.478118478641,518.096169276631,632.301577742984
"PF3D7_1210600",297.951582867784,272.195842748573,411.820031989117,109.147296158015
"PF3D7_1202500",78.6261121456652,90.7319475828577,148.78659220252,67.7465976153198
"PF3D7_1231600",604.179598593006,345.645514601363,621.715403131958,233.349391786101
"PF3D7_1219300",388.992344299607,462.300875779323,409.163128556929,414.006985426954
"PF3D7_1244800",355.886612869853,362.927790331431,58.4518755081328,63.982897747802
"PF3D7_1223400",1349.05855576247,1814.63895165715,1655.25083825303,1561.93544501987
"PF3D7_1228400",198.634388578523,306.760394208709,624.372306564146,222.058292183548
"PF3D7_1225800",107.5936271467,462.300875779323,363.995770209736,165.602794170782
"PF3D7_1235900",211.04903786468,285.157549546124,58.4518755081328,90.3287968204263
"PF3D7_1213900",1018.00124146493,1088.78337099429,746.589864444787,1249.5483560159
"PF3D7_1223300",91.0407614318229,51.8468271902044,55.7949720759449,146.784294833193
"PF3D7_1226300",132.422925719015,151.219912638096,228.493695168155,624.774178007949
"PF3D7_1251800",194.496172149803,164.181619435647,138.158978473768,56.4554980127665
"PF3D7_1200900",417.959859300641,267.875273816056,164.728012795647,218.29459231603
"PF3D7_1240000",115.870060004138,99.3730854478918,148.78659220252,361.315187281705
"PF3D7_1212500",360.024829298572,146.899343705579,252.405826057846,297.332289533903
"PF3D7_1211200",256.569418580592,527.109409767078,382.594094235051,248.404191256172
"PF3D7_1219100",864.887233602317,669.68818454014,828.95387084261,560.791280260147
"PF3D7_1216300",173.805090006207,224.669584490886,74.3932961012599,41.4006985426954
"PF3D7_1242200",202.772605007242,99.3730854478918,111.58994415189,225.821992051066
"PF3D7_1202700",120.008276432857,181.463895165715,79.7071029656356,67.7465976153198
"PF3D7_1202600",509.000620732464,600.559081619868,767.84509190229,575.846079730218
"PF3D7_1229500",368.301262156011,734.496718527896,486.213328090377,380.133686619294
"PF3D7_1223500",384.854127870888,462.300875779323,884.748842918555,910.815367939299
"PF3D7_1250000",78.6261121456652,146.899343705579,207.238467710653,63.982897747802
"PF3D7_1233900",500.724187875026,51.8468271902044,231.150598600343,135.49319523064
"PF3D7_1223200",107.5936271467,73.4496718527896,159.414205931271,466.698783572203
"PF3D7_1205400",235.878336436996,207.387308760818,326.799122159106,67.7465976153198
"PF3D7_1210400",115.870060004138,64.8085339877555,53.1380686437571,45.1643984102132
"PF3D7_1235500",318.64266501138,591.917943754834,1052.13375914639,417.770685294472
"PF3D7_1224300",9968.96337678461,11319.8906031946,10941.1283337496,12036.3121763218
"PF3D7_1244100",74.487895716946,375.889497128982,74.3932961012599,387.66108635433
"PF3D7_1201200",384.854127870888,423.415755386669,441.045969743184,353.78778754667
"PF3D7_1228900",202.772605007242,125.296499042994,79.7071029656356,79.0376972178731
"PF3D7_1217200",413.821642871922,769.061269988032,666.882761479151,406.479585691919
"PF3D7_1225200",273.122284295469,86.4113786503407,119.560654448453,45.1643984102132
"PF3D7_1206200",1907.71777363956,1261.60612829497,1137.1546689764,1155.45585932795
"PF3D7_1237600",240.016552865715,315.401532073743,228.493695168155,207.003492713477
"PF3D7_1227700",223.463687150838,116.65536117796,366.652673641924,127.965795495604
"PF3D7_1202000",240.016552865715,129.617067975511,103.619233855326,158.075394435746
"PF3D7_1211600",331.057314297538,375.889497128982,433.07525944662,429.061784897025
"PF3D7_1252300",177.943306434927,142.578774773062,281.631763811912,229.585691918584
"PF3D7_1248700",2184.97827436375,1166.5536117796,1033.53543512108,1129.10996025533
"PF3D7_1230700",1129.73308504035,1507.87855744844,611.087789403206,700.048175358304
"PF3D7_1201500",202.772605007242,224.669584490886,244.435115761283,120.438395760568
"PF3D7_1250600",107.5936271467,116.65536117796,252.405826057846,526.917981452487
"PF3D7_1213800",430.374508586799,488.224289374425,302.886991269415,365.078887149223
"PF3D7_1244600",202.772605007242,103.693654380409,63.7656823725085,48.9280982777309
"PF3D7_1218400",194.496172149803,112.334792245443,124.874461312829,342.496687944117
"PF3D7_1242800",488.309538588868,423.415755386669,491.527134954753,237.113091653619
"PF3D7_1240900",74.487895716946,133.937636908028,119.560654448453,79.0376972178731
"PF3D7_1212900",1018.00124146493,980.769147681367,794.414126224168,888.233168734192
"PF3D7_1203700",835.919718601283,1075.82166419674,1102.61492435796,922.106467541852
"PF3D7_1216900",1398.7171529071,1538.12253997606,1408.15881905956,997.380464892208
"PF3D7_1216400",206.910821435961,233.31072235592,124.874461312829,94.0924966879441
"PF3D7_1225600",223.463687150838,544.391685497146,441.045969743184,259.695290858726
"PF3D7_1229000",384.854127870888,285.157549546124,244.435115761283,143.020594965675
"PF3D7_1241200",202.772605007242,540.071116564629,241.778212329095,176.893893773335
"PF3D7_1237900",360.024829298572,375.889497128982,427.761452582244,621.010478140431
"PF3D7_1218500",657.976412166356,730.176149595379,366.652673641924,688.757075755751
"PF3D7_1208900",74.487895716946,82.0908097178236,220.522984871592,293.568589666386
"PF3D7_1249800",736.602524312022,747.458425325447,664.225858046963,673.70227628568
"PF3D7_1200700",1804.26236292158,1378.26148947293,1660.56464511741,2401.24051547633
"PF3D7_1215900",120.008276432857,60.4879650552385,132.845171609393,579.609779597736
"PF3D7_1224400",182.081522863646,371.568928196465,401.192418260366,255.931590991208
"PF3D7_1212700",3116.07697082557,2985.51313236927,2933.22138913539,2194.23702276286
"PF3D7_1221900",1104.90378646803,1153.59190498205,1301.88268177205,974.798265687101
"PF3D7_1239900",380.715911442168,138.258205840545,215.209178007216,316.150788871492
"PF3D7_1235300",691.08214359611,699.932167067759,813.012450249483,948.452366614477
"PF3D7_1201000",99.3171942892613,112.334792245443,175.355626524398,71.5102974828375
"PF3D7_1211900",980.757293606456,1067.18052633171,401.192418260366,365.078887149223
"PF3D7_1115700",256.569418580592,159.86105050313,294.916280972852,319.91448873901
"PF3D7_1108700",364.163045727292,280.836980613607,201.924660846277,587.137179332771
"PF3D7_1133900",467.618456445272,228.990153423403,244.435115761283,203.239792845959
"PF3D7_1135400",78.6261121456652,224.669584490886,122.217557880641,233.349391786101
"PF3D7_1116800",2702.25532795365,2384.9540507494,2128.17964918247,1610.8635432976
"PF3D7_1142500",537.968135733499,1036.93654380409,991.024980206069,564.554980127665
"PF3D7_1126300.1",434.512725015518,155.540481570613,180.669433388774,101.61989642298
"PF3D7_1119500",124.146492861577,168.502188368164,42.5104549150057,67.7465976153198
"PF3D7_1127000",289.675150010346,181.463895165715,236.464405464719,173.130193905817
"PF3D7_1148900",438.650941444238,233.31072235592,151.443495634708,557.027580392629
"PF3D7_1125300",331.057314297538,401.812910724084,374.623383938487,82.8013970853908
"PF3D7_1144300",612.456031450445,544.391685497146,441.045969743184,1162.98325906299
"PF3D7_1138800",509.000620732464,712.893873865311,698.765602665405,538.20908105504
"PF3D7_1118300",1378.0260707635,1300.49124868763,1586.17134901615,1219.43875707576
"PF3D7_1130600",115.870060004138,99.3730854478918,140.815881905956,255.931590991208
"PF3D7_1120400",70.3496792882268,95.0525165153747,233.807502032531,143.020594965675
"PF3D7_1118600",488.309538588868,142.578774773062,204.581564278465,214.530892448513
"PF3D7_1115200",103.455410717981,168.502188368164,42.5104549150057,395.188486089365
"PF3D7_1121600",811.090420028968,1140.6301981845,1347.05004011924,1178.03805853306
"PF3D7_1105000",190.357955721084,99.3730854478918,377.280287370675,297.332289533903
"PF3D7_1120500",95.1789778605421,90.7319475828577,122.217557880641,101.61989642298
"PF3D7_1112000",86.9025450031037,77.7702407853066,31.8828411862542,71.5102974828375
"PF3D7_1123400",409.683426443203,475.262582576874,523.409976141007,353.78778754667
"PF3D7_1129100",3020.89799296503,4160.7078820139,3690.43886730893,1855.50403468626
"PF3D7_1127800",91.0407614318229,151.219912638096,185.98324025315,82.8013970853908
"PF3D7_1117700",790.399337885371,959.166303018781,823.640063978235,1467.84294833193
"PF3D7_1116400",215.1872542934,241.951860220954,116.903751016266,56.4554980127665
"PF3D7_1103700",426.23629215808,133.937636908028,156.757302499083,116.674695893051
"PF3D7_1108400",194.496172149803,427.736324319186,199.267757414089,357.551487414188
"PF3D7_1120000",744.87895716946,635.123633080004,741.276057580411,869.414669396604
"PF3D7_1140600",153.114007862611,77.7702407853066,26.5690343218785,139.256895098157
"PF3D7_1136600",629.008897165322,600.559081619868,975.083559612942,237.113091653619
"PF3D7_1113500",95.1789778605421,129.617067975511,276.317956947537,116.674695893051
"PF3D7_1121700",471.756672873991,298.119256343675,454.330486904123,218.29459231603
"PF3D7_1136800",293.813366439065,185.784464098232,361.338866777548,278.513790196315
"PF3D7_1142600",455.203807159114,237.631291288437,565.920431056013,218.29459231603
"PF3D7_1123500",889.716532174633,1093.10393992681,1267.34293715361,684.993375888233
"PF3D7_1142400",128.284709290296,224.669584490886,61.1087789403206,188.184993375888
"PF3D7_1144400",248.292985723153,125.296499042994,42.5104549150057,37.6369986751776
"PF3D7_1143400",277.260500724188,198.746170895784,130.188268177205,143.020594965675
"PF3D7_1115300",240.016552865715,272.195842748573,199.267757414089,229.585691918584
"PF3D7_1122200",128.284709290296,216.028446625852,419.790742285681,127.965795495604
"PF3D7_1122400",62.0732464307883,272.195842748573,90.334716694387,233.349391786101
"PF3D7_1129200",91.0407614318229,190.105033030749,106.276137287514,312.387089003974
"PF3D7_1138500",736.602524312022,669.68818454014,701.422506097593,617.246778272913
"PF3D7_1114200",144.837575005173,103.693654380409,135.502075041581,75.2739973503553
"PF3D7_1116700",2031.86426650114,1602.93107396382,1676.50606571054,2630.82620739492
"PF3D7_1119400",417.959859300641,254.913567018505,486.213328090377,609.719378537878
"PF3D7_1134000",496.585971446307,380.210066061499,523.409976141007,350.024087679152
"PF3D7_1135100",161.39044072005,345.645514601363,502.154748683504,184.42129350837
"PF3D7_1118200",446.927374301676,324.042669938778,414.476935421305,327.441888474046
"PF3D7_1121100",240.016552865715,440.698031116737,201.924660846277,617.246778272913
"PF3D7_1136300",1046.96875646596,829.549235043271,1068.07517973952,1863.03143442129
"PF3D7_1105600",575.212083591972,894.357769031026,696.108699233218,722.630374563411
"PF3D7_1132000",91.0407614318229,164.181619435647,50.4811652115692,131.729495363122
"PF3D7_1113400",571.073867163253,349.96608353388,579.204948216952,293.568589666386
"PF3D7_1149600",492.447755017587,345.645514601363,661.568954614776,703.811875225822
"PF3D7_1115400",546.244568590937,410.454048589118,398.535514828178,1091.47296158015
"PF3D7_1113700",86.9025450031037,289.478118478641,124.874461312829,639.82897747802
"PF3D7_1122800",252.431202151873,116.65536117796,342.740542752233,139.256895098157
"PF3D7_1105100",256.569418580592,138.258205840545,215.209178007216,210.767192580995
"PF3D7_1140700",372.43947858473,924.601751558645,491.527134954753,654.883776948091
"PF3D7_1109400",637.28533002276,881.396062233475,1118.55634495109,1200.62025773817
"PF3D7_1126200",993.171942892613,790.664114650617,1017.59401452795,1106.52776105022
"PF3D7_1102800",5839.02338092282,4912.48687627187,6979.68531635749,6646.69396603637
"PF3D7_1110400",3174.01200082764,2613.94420417281,1995.33447757308,1287.18535469108
"PF3D7_1120100",4258.22470515208,5167.40044329037,4689.43455781156,3872.84716367578
"PF3D7_1110900",124.146492861577,116.65536117796,100.962330423138,135.49319523064
"PF3D7_1129000",240.016552865715,112.334792245443,87.6778132621992,109.147296158015
"PF3D7_1133700",3314.7113594041,2730.59956535077,2898.68164451695,2962.03179573648
"PF3D7_1114700",335.195530726257,380.210066061499,167.384916227835,180.657593640853
"PF3D7_1105800",165.528657148769,1028.29540593905,236.464405464719,222.058292183548
"PF3D7_1136400",860.749017173598,198.746170895784,552.635913895074,861.887269661568
"PF3D7_1145100",558.659217877095,496.865427239459,876.778132621992,432.825484764543
"PF3D7_1124000",78.6261121456652,112.334792245443,77.0501995334478,60.2191978802842
"PF3D7_1137300",351.748396441134,501.185996171976,491.527134954753,240.876791521137
"PF3D7_1119900",475.894889302711,298.119256343675,502.154748683504,955.979766349512
"PF3D7_1139100",1464.9286157666,721.535011730345,1049.4768557142,579.609779597736
"PF3D7_1149200",777.984688599214,855.472648638373,743.932961012599,395.188486089365
"PF3D7_1146000",53.7968135733499,151.219912638096,207.238467710653,165.602794170782
"PF3D7_1125400",202.772605007242,168.502188368164,138.158978473768,37.6369986751776
"PF3D7_1129900",190.357955721084,410.454048589118,284.2886672441,583.373479465253
"PF3D7_1130000",219.325470722119,479.583151509391,225.836791735968,357.551487414188
"PF3D7_1106000",82.7643285743844,220.349015558369,249.748922625658,116.674695893051
"PF3D7_1107800",715.911442168425,639.444202012521,704.079409529781,609.719378537878
"PF3D7_1139900",128.284709290296,47.5262582576874,100.962330423138,161.839094303264
"PF3D7_1126500",302.089799296503,246.272429153471,411.820031989117,267.222690593761
"PF3D7_1110200",496.585971446307,380.210066061499,751.903671309163,432.825484764543
"PF3D7_1142700",140.699358576454,384.530634994016,393.221707963802,127.965795495604
"PF3D7_1133800",206.910821435961,686.970460270208,212.552274575028,267.222690593761
"PF3D7_1133100",310.366232153942,630.803064147487,278.974860379725,293.568589666386
"PF3D7_1110100",285.536933581626,177.143326233198,225.836791735968,180.657593640853
"PF3D7_1124800",111.731843575419,267.875273816056,159.414205931271,158.075394435746
"PF3D7_1132200",413.821642871922,263.554704883539,571.234237920389,436.589184632061
"PF3D7_1108600",393.130560728326,704.252736000277,443.702873175372,225.821992051066
"PF3D7_1108000",376.577695013449,298.119256343675,656.2551477504,496.808382512345
"PF3D7_1134200",343.471963583695,311.080963141226,403.849321692554,353.78778754667
"PF3D7_1148700",1253.87957790192,1157.91247391456,1301.88268177205,1298.47645429363
"PF3D7_1138700",806.952203600248,738.817287460413,733.305347283848,786.613272311213
"PF3D7_1104400",786.261121456652,760.420132122998,940.5438149945,677.465976153198
"PF3D7_1124300",124.146492861577,95.0525165153747,146.129688770332,75.2739973503553
"PF3D7_1105300",70.3496792882268,125.296499042994,34.5397446184421,48.9280982777309
"PF3D7_1106500",231.740120008276,69.1291029202725,47.8242617793814,161.839094303264
"PF3D7_1104100",277.260500724188,228.990153423403,154.100399066896,105.383596290497
"PF3D7_1140800",169.666873577488,86.4113786503407,79.7071029656356,451.643984102132
"PF3D7_1113600",140.699358576454,82.0908097178236,29.2259377540664,97.8561965554619
"PF3D7_1105400",1866.33560935237,1784.39496912953,1378.9328813055,1223.20245694327
"PF3D7_1105700",339.333747154976,362.927790331431,725.334636987284,334.969288209081
"PF3D7_1113100",53.7968135733499,146.899343705579,114.246847584078,56.4554980127665
"PF3D7_1143800",215.1872542934,259.234135951022,180.669433388774,398.952185956883
"PF3D7_1134500",148.975791433892,267.875273816056,204.581564278465,210.767192580995
"PF3D7_1145800",264.84585143803,319.722101006261,138.158978473768,63.982897747802
"PF3D7_1104200",773.846472170495,1062.85995739919,903.34716694387,745.212573768517
"PF3D7_1103100",2474.65342437409,2566.41794591512,2986.35945777915,2931.92219679634
"PF3D7_1118500",281.398717152907,656.726477742589,273.661053515349,421.53438516199
"PF3D7_1139300",835.919718601283,1067.18052633171,1269.99984058579,1189.32915813561
"PF3D7_1107300",2818.12538795779,2099.79650120328,2245.08340019874,2122.72672528002
"PF3D7_1130400",426.23629215808,99.3730854478918,138.158978473768,297.332289533903
"PF3D7_1124900",1390.44072004966,1460.35229919076,2415.12521985876,1979.70613031434
"PF3D7_1144000",492.447755017587,600.559081619868,603.117079106643,929.633867276888
"PF3D7_1104000",107.5936271467,99.3730854478918,193.953950549713,173.130193905817
"PF3D7_1123900",604.179598593006,319.722101006261,294.916280972852,1411.38745031916
"PF3D7_1134800",103.455410717981,60.4879650552385,188.640143685338,120.438395760568
"PF3D7_1142100",2201.53114007863,1261.60612829497,1291.2550680433,1520.53474647718
"PF3D7_1139800",206.910821435961,241.951860220954,244.435115761283,143.020594965675
"PF3D7_1102700",2644.32029795158,4623.00875779323,3910.96185218052,4140.06985426954
"PF3D7_1107700",455.203807159114,241.951860220954,183.326336820962,191.948693243406
"PF3D7_1129400",380.715911442168,427.736324319186,231.150598600343,489.280982777309
"PF3D7_1123100",757.293606455618,816.587528245719,1126.52705524765,1031.25376369987
"PF3D7_1103800",45.5203807159114,69.1291029202725,119.560654448453,79.0376972178731
"PF3D7_1115800",364.163045727292,332.683807803812,332.112929023482,466.698783572203
"PF3D7_1130200",2064.96999793089,1918.33260603756,1806.69433388774,1317.29495363122
"PF3D7_1149000",720.049658597145,1028.29540593905,818.326257113859,568.318679995182
"PF3D7_1117300",91.0407614318229,69.1291029202725,53.1380686437571,94.0924966879441
"PF3D7_1134700",488.309538588868,492.544858306942,313.514604998167,346.260387811634
"PF3D7_1126100",115.870060004138,168.502188368164,217.866081439404,191.948693243406
"PF3D7_1119300",326.919097868819,565.994530159731,146.129688770332,214.530892448513
"PF3D7_1145400",591.764949306849,259.234135951022,512.782362412256,327.441888474046
"PF3D7_1130100",384.854127870888,505.506565104493,459.644293768499,903.287968204264
"PF3D7_1109900",980.757293606456,1481.95514385334,1177.00822045922,1497.95254727207
"PF3D7_1123000",707.635009310987,635.123633080004,767.84509190229,869.414669396604
"PF3D7_1124100",393.130560728326,220.349015558369,233.807502032531,451.643984102132
"PF3D7_1126000",844.196151458721,466.62144471184,890.062649782931,1656.02794170782
"PF3D7_1007900",724.187875025864,1153.59190498205,887.405746350743,1012.43526436228
"PF3D7_1027300",976.619077177736,989.410285546401,921.945490969185,425.298085029507
"PF3D7_1020600",82.7643285743844,86.4113786503407,82.3640063978235,191.948693243406
"PF3D7_1006700",252.431202151873,371.568928196465,225.836791735968,112.910996025533
"PF3D7_1003800",405.545210014484,445.018600049254,693.45179580103,282.277490063832
"PF3D7_1033700",111.731843575419,216.028446625852,164.728012795647,602.191978802842
"PF3D7_1024800",6935.65073453342,6809.21663764684,5993.9741430158,6187.52258219921
"PF3D7_1010200",678.667494309952,989.410285546401,743.932961012599,700.048175358304
"PF3D7_1029600",322.780881440099,501.185996171976,510.125458980068,417.770685294472
"PF3D7_1022600",136.561142147734,436.37746218422,985.711173341694,504.33578224738
"PF3D7_1006800",691.08214359611,963.486871951299,916.631684104809,726.394074430929
"PF3D7_1017900",140.699358576454,116.65536117796,71.7363926690721,139.256895098157
"PF3D7_1008100",2491.20629008897,2454.08315366968,1788.09600986243,3714.77176924003
